Status,pv,gas_boiler,gas_chp,heat_pump_air,heat_pump_ground,battery_storage,thermal_storage,Cost,Emissions_kg,Resilience,Generation,Solution_ID
Success,0.5304165259374429,2.8933134607386406,2.7440259339812996,2.159179974670099,0.9444358920866547,2.913693856573627,2.380502531104225,2817615.8537801616,27009705.503085338,0.6379840097727814,0,14
Success,2.207292529645188,1.4582122060026081,0.9622763731664452,0.469894694029798,2.7272867103227565,1.4761736115341109,0.7666174214266448,2001918.8458535462,11826298.29094383,0.6588903283913795,0,15
Success,1.056678547621827,1.8218147930373085,0.6949637922298488,2.5985199954586515,2.3238546835385883,2.214496276662623,1.4098605113702902,2281476.8788388316,12621177.790618833,0.6774270444725672,0,16
Success,1.9564647539668407,1.8354743129556594,2.019570484353496,0.43644409919168947,1.3642607260777069,0.31651968681329895,1.583174293884653,1459527.2166653122,18318443.005915105,0.6969684733838067,0,17
Success,1.123611394531799,0.6046677288249314,0.4895283096231446,1.8454048020975935,0.6776603119032811,2.7903363314550322,1.8269711911611057,2237377.9566120254,5288263.489229136,0.641054768727997,0,18
Success,1.1712354526975437,1.8545633761479667,0.26385083888315297,2.883965797076047,1.5504496234401206,2.3916586363008014,0.43164399978282797,2192511.2081126585,10964343.58320065,0.6321495073817285,0,19
Success,1.4242770275861913,1.465646119732976,1.2668594330701508,1.0442338496140542,2.068865051187895,1.2286401801684181,0.4454197740850828,1722980.3135784203,13159127.459983084,0.6523672324924662,1,20
Success,0.5304165259374429,2.8933134607386406,0.4310693901394209,2.1896940140313865,1.9603252093841654,2.878433378377359,2.380502531104225,2395300.628645796,17188051.952115994,0.700373369142246,1,21
Success,1.2812705167765357,1.8545633761479667,0.26385083888315297,2.883965797076047,1.5604821490474243,2.3916586363008014,0.43164399978282797,2221406.763081494,10964343.58320065,0.6295500883355101,1,22
Success,0.7305198054359998,0.5637802149393205,1.536101013817725,0.8353461773424755,2.723222162452181,1.4240253728425258,2.531498948961945,1849721.750402974,9515362.263566306,0.7310552700876144,1,23
Success,2.3212070134177862,0.5653226080588253,1.4230736891122822,1.2382344678512274,2.7949419687760853,2.0028223362258606,2.503732517158324,2577010.5772164525,9043594.143070912,0.6635579527166461,1,24
Success,1.1643520489312953,1.4492375716072858,0.27853676235668995,2.6994267819959683,1.9647912607328875,1.213075309549493,0.44523971276419816,1614510.6169616063,8875254.622681774,0.6129925967224905,1,25
Success,2.207292529645188,1.4582122060026081,0.9622763731664452,0.469894694029798,2.0740339737801907,1.4275404034095103,0.674808829136181,1889503.8235499752,11826298.29094383,0.6589452624326779,1,26
Success,1.441559756716527,0.8362684209973752,0.7933735773604538,0.26077217852953916,2.337092073070091,1.9686603175417814,2.3226456722390467,2007770.3718686192,7807826.673062486,0.7117841242292879,1,27
Success,2.4540176964729237,1.3370652325246746,2.589528605150865,2.37131425629979,0.36324767672938485,0.9027513466970529,0.9406943054003276,2092606.5491632205,18093159.72350024,0.6720924497110072,1,28
Success,2.2103840200920546,1.7760668005421936,0.5914315947574409,0.5206842059007256,1.9581737591342834,1.5035045065830546,1.7826610981473285,1892545.5761136822,11938714.23750045,0.7058185490974862,1,29
Success,0.5913069541060674,0.7597429669303033,2.5798714026612304,2.3728742176305317,1.0456945429100908,2.208170165169313,2.38604128686151,2434426.027174557,14987751.705282602,0.7158743620841514,1,30
Success,2.2570345326193233,1.4288596313057464,2.604074175751871,2.177121497789639,0.5432475866389805,2.9494514409030574,2.331191165572988,3158257.5588811864,18642165.945410945,0.7013516554095593,1,31
Success,2.3419968007648717,1.9772112960016541,1.7500223218423883,1.8286943310669468,1.0510602745753141,0.28628993679023035,1.4228086898506145,1608341.8765805485,17926176.994107235,0.7011210599021693,1,32
Success,2.4009800547754705,0.5587181714915284,1.4569534057224776,1.2382344678512274,2.1471071947608467,2.0028223362258606,2.503732517158324,2522232.889107914,9152403.67941574,0.670467901915045,1,33
Success,0.6716625320006874,0.7531385305987051,0.2809002161924954,2.4033882570059877,2.06158239845769,2.1744630601537382,2.38604128686151,2036200.0759536102,5190429.016957374,0.6353583831276035,1,34
Success,2.156580169691893,1.8545633761479667,1.2585721385650828,1.2190132097198985,1.5504496234401206,2.3916586363008014,0.43182406110371263,2461788.454369031,15188291.50442617,0.6483570126440241,1,35
Success,0.7305198054359998,0.5637802149393205,1.5319737934326143,0.8353461773424755,2.72871154826691,1.4726585809671264,2.622225966650813,1878584.9109656254,9497836.58680468,0.7319815987952896,1,36
Success,1.056678547621827,1.8218147930373085,1.6544412722153996,2.7849145216346947,2.5041298920370325,2.214496276662623,1.4098605113702902,2550874.6611254457,16695467.652858213,0.6808707115455415,1,37
Success,0.7139864202089615,1.435674601210053,2.604074175751871,0.6370249570496418,0.4636965740854187,2.9543999965596677,2.381712431491482,2572329.3614673703,18678339.492174387,0.6170171563154463,1,38
Success,2.3788758375137595,1.4288596313057464,2.869461967527281,2.092576273476385,0.4636965740854187,2.9317425845829166,2.331191165572988,3220706.82432308,19769098.898135304,0.7006426708223741,1,39
Success,2.390463561964241,1.3115334570875958,1.4178951308341463,1.0442338496140542,2.780917492906994,1.060804639938457,2.6760647592134443,2107551.6291997493,12982456.964715235,0.7149207037591694,2,40
Success,2.361934942549928,1.4492375716072858,0.27853676235668995,2.6994267819959683,1.9647912607328875,1.213075309549493,0.44523971276419816,1915085.980726717,8875254.622681774,0.5790059080820467,2,41
Success,0.7663449465800731,0.8544908777443172,0.7933735773604538,0.26077217852953916,2.7188517750839276,1.9686603175417814,2.6240235752332146,1901458.1850643384,7904550.635242242,0.731885279326929,2,42
Success,0.7305198054359998,0.9701862842113864,1.594936822542496,0.8353461773424755,2.754157882451808,1.4240253728425258,2.6258191812650344,1879342.9685174648,11922385.197594348,0.7332501772469819,2,43
Success,2.336903593368891,1.7928829635172916,1.7500223218423883,1.8286943310669468,1.0510602745753141,1.5827823999584727,1.4156436658504243,2265941.04409312,16947770.68438354,0.6868953861489985,2,44
Success,2.234764537597373,1.074626595869715,2.530327443906563,2.4533402009910454,1.2849394612844884,2.2679826135757963,2.110987411129931,2899494.2935671825,16448757.879807925,0.6945927073499543,2,45
Success,1.452351595657753,0.6027424494921454,1.2652246021369529,1.0301718019466954,2.7342283980982014,1.448018123905589,2.5331070028490554,2006883.5412763357,8571932.38600063,0.6996321359544604,2,46
Success,0.6716625320006874,0.7576635029667522,0.28064845176417547,2.4033882570059877,2.06158239845769,2.1744630601537382,2.6300385772079036,2047698.911544522,5213378.278934754,0.6402652334903784,2,47
Success,1.3550124872127318,0.5653226080588253,1.272037991348287,1.2382344678512274,2.082774150687932,2.0028223362258606,0.31468033677239005,2105725.8037576396,8402241.714199562,0.6114317787879016,2,48
Success,1.144401525563729,1.9772112960016541,1.7500223218423883,1.8286943310669468,1.0510602745753141,0.28628993679023035,1.4228086898506145,1307763.4052237323,17926176.994107235,0.6969499112318929,2,49
Success,1.4057352461606434,0.5455577882106515,1.5319737934326143,0.8353461773424755,2.3469512524138914,1.4726585809671264,2.3208480551278012,1984897.1805257367,9401112.783960534,0.7130018706649722,2,50
Success,0.7305198054359998,0.5637802149393205,1.9166196204491888,0.8353461773424755,2.0483744661332937,1.4726585809671264,2.208116296172172,1861820.0112131562,11131182.47168143,0.7272387815724777,2,51
Success,1.4900566923403007,1.97680368115246,0.5914315947574409,0.5206842059007256,2.0715282930133205,0.20246923111803017,1.7898261221473992,1065304.7627465492,13004216.365883237,0.7266259670051081,2,52
Success,0.5192026555063525,0.7597429669303033,0.22061435530281545,2.4033882570059877,2.06158239845769,0.913801833342225,2.38604128686151,1339712.3068053997,4969489.400039172,0.6535982823104967,2,53
Success,0.7024475674546566,1.4267118605661562,1.5377358447511886,0.8494082250116589,2.0578247340627005,1.204647429105599,0.44778890136457616,1566002.2979683273,14102705.829611933,0.6437207905026133,2,54
Success,1.1643520489312953,1.444713044383419,0.2787885267850098,2.715615532320135,1.9647912607328875,1.213075309549493,0.2699406473721402,1608276.480805506,8852307.72350923,0.547557013711596,2,55
Success,1.1643520489312953,1.4492375716072858,0.27853676235668995,1.878178714114956,1.9647912607328875,1.213075309549493,1.785526990368233,1574327.9167408368,8875254.622681774,0.6942166909235826,2,56
Success,1.3998825282769,0.6391073958467766,0.5914315947574409,0.8632154059317558,2.0715282930133205,1.4258949959176759,1.7826610981473285,1685768.1739992276,5903786.01750979,0.6667880776263192,2,57
Success,1.123611394531799,0.6046677288249314,0.556187875393388,2.6666018517801824,0.6776603119032811,2.8170090357151825,0.48773626005779913,2306729.406984734,5571324.216243878,0.5660035783353948,2,58
Success,0.8156022959402254,1.7172952752102915,1.5319737934326143,0.4928154330728608,2.075479185111029,1.5171997541256208,2.531498948961945,1813639.4767137994,15620641.465030221,0.6994573399958519,2,59
Success,1.1643520489312953,0.5645170264668324,1.626288315885248,1.878178714114956,1.9647912607328875,1.213075309549493,1.785526990368233,1871094.636927307,9902241.265867824,0.6940934760985811,3,60
Success,1.123611394531799,0.6046677288249314,0.4895283096231446,1.792834777366087,2.167493463937704,2.6939303899452014,1.8269711911611057,2371340.89489047,5288263.489229136,0.6159703668722991,3,61
Success,0.5192026555063525,0.7597429669303033,0.22061435530281545,2.6248840908848905,2.06158239845769,0.913801833342225,2.38604128686151,1367547.287132753,4969489.400039172,0.6456018505184131,3,62
Success,1.1490354494464232,1.9739340203430629,1.8052855534319139,1.8286943310669468,1.0510602745753141,0.38857483883271327,1.4228086898506145,1373988.3422267505,18143449.118600953,0.6947174808148141,3,63
Success,0.5688067588265043,0.706501764528149,0.22061435530281545,2.3103359721472048,2.0248352835084757,0.2584112816631914,2.38604128686151,999818.992282124,4686887.546783847,0.6580286388390331,3,64
Success,1.4900566923403007,1.97680368115246,1.5785660970967794,0.49271233973942297,2.0715282930133205,0.21195107191404594,1.7898261221473992,1296066.1009148601,17195947.990067318,0.706933761513591,3,65
Success,1.1643520489312953,1.4766599569652874,0.27853676235668995,0.4669904681594652,1.3461136170400891,1.213075309549493,0.44523971276419816,1255639.6578492238,9020811.382732319,0.6620833901864224,3,66
Success,1.144401525563729,2.0173541435322595,0.25184943296931683,2.4221070554351014,2.05822832581291,0.28628993679023035,1.9642656586400273,1188677.3298059136,11777467.159680406,0.7184166761448298,3,67
Success,0.5913069541060674,0.7597429669303033,0.22061435530281545,0.892023475758061,2.0621138447559746,2.1744630601537382,2.38604128686151,1812280.6171265258,4969489.400039172,0.6955444877044904,3,68
Success,0.7305198054359998,1.4485281724130028,0.2323805667015031,0.8353461773424755,2.075479185111029,1.4240253728425258,2.531498948961945,1480650.1132726502,8675493.1937087,0.7360393210402985,3,69
Success,1.3998825282769,0.6391073958467766,0.5914315947574409,0.9157870449466734,0.5825069314884469,1.5208841634575565,1.7826610981473285,1551184.7571988672,5903786.01750979,0.6917045630845181,3,70
Success,1.449514834126585,0.8362684209973752,0.7933735773604538,0.26077217852953916,2.337092073070091,1.9686603175417814,2.3226456722390467,2009766.977113274,7807826.673062486,0.7115306733078827,3,71
Success,1.159718125048601,1.4479903197538784,0.2549082521513847,2.715615532320135,1.9647912607328875,1.1134094367159122,0.2699406473721402,1550684.1921240445,8768299.03101084,0.5427498862689026,3,72
Success,1.9793727928798217,1.8887640294423005,2.019570484353496,0.5331438296888323,1.4010078342343262,2.288710637254951,1.583174293884653,2491106.4065850247,18601302.36969924,0.6787556646486204,3,73
Success,0.8156022959402254,1.7172952752102915,0.5449788919413953,0.5207872992341634,2.075479185111029,1.5808881281547404,2.531498948961945,1620308.462646579,11429502.636750285,0.7258505158269415,3,74
Success,1.9564647539668407,1.8080519275958915,2.019570484353496,2.6714687499698107,1.9829383678433965,0.31651968681329895,1.583174293884653,1818723.447148222,18172886.245855182,0.70061616208276,3,75
Success,0.5192026555063525,0.7196670595677368,1.7506051334183887,1.8099753536754264,1.0544145644891458,0.913801833342225,1.4360551971537037,1446985.190564702,11253664.86377974,0.7115588005438722,3,76
Success,0.7305198054359998,0.5637802149393205,1.5319737934326143,2.346693763522059,2.0383107949890205,1.4240253728425258,2.531498948961945,1951415.4446684339,9497836.58680468,0.7056519735599149,3,77
Success,0.2635938047748093,0.4051981877021358,2.222606181670061,1.2097317597376822,0.651560981294085,1.6029253702894177,0.6264738875968716,1674060.2596542584,11588766.439142566,0.6491069449579591,3,78
Success,1.4900566923403007,1.9817825494174524,0.5914315947574409,0.5678658125926659,2.073113047338809,1.1182555927261137,1.784777383910587,1539356.9475977786,13030643.969605872,0.7140464975249381,3,79
Success,1.4134817964279969,0.8397605952220402,0.228496201853374,0.23150940074302984,2.3419168231175345,2.0067317777926084,2.3226456722390467,1885895.2241954198,5427688.473341148,0.6856323785319691,4,80
Success,0.7305198054359998,1.4485281724130028,0.20338592137351363,0.8325962502441419,2.075479185111029,1.4240253728425258,2.531498948961945,1473565.5857373334,8552371.398790872,0.7360131011228828,4,81
Success,1.441559756716527,0.8362684209973752,0.8005152369539734,0.22392552032625612,2.3289182455494215,1.9686603175417814,2.3226456722390467,2003758.2305616192,7838152.753547335,0.7130548301055679,4,82
Success,0.5006601987521877,0.7597429669303033,0.21869052484607907,1.9143833129878474,2.0612944449168995,0.9257262663656244,2.38604128686151,1279216.9043598322,4961320.117184646,0.672975718232472,4,83
Success,0.7341891464340042,1.7172952752102915,0.5449788919413953,0.528512665896761,2.0392118457187123,1.5808881281547404,2.531498948961945,1596224.4204820697,11429502.636750285,0.7239300168776557,4,84
Success,0.7305198054359998,0.5049749995811693,1.5319737934326143,0.8353461773424755,2.0756754697226967,1.4375130359660802,2.531498948961945,1772046.7306986784,9185701.208723519,0.7349509885016514,4,85
Success,1.4643773130860733,0.740315780131136,0.23432307156432014,0.6223330465305758,2.0715282930133205,0.20246923111803017,2.4515675846448075,996720.1001575347,4924582.9744118815,0.6887572882101667,4,86
Success,1.4900566923403007,0.8474674052854745,0.8209094510044594,0.49271233973942297,2.0715282930133205,2.068255259932834,1.7952237926714552,2047962.3907460328,7984197.687032195,0.6953180425135177,4,87
Success,0.7305198054359998,1.4485281724130028,0.2957890416820552,0.2902259250547775,2.075479185111029,1.9768624053456403,2.31441755077383,1699235.2140235463,8944748.608434236,0.7259861552807949,4,88
Success,0.8916395830391639,0.8544908777443172,0.7933735773604538,0.26077217852953916,2.7188517750839276,1.9686603175417814,2.6240235752332146,1932905.2616151005,7904550.635242242,0.7291742144597317,4,89
Success,0.6048625917028091,0.8351090463410941,0.7922812490214817,2.4362980099222273,2.0200105333024174,0.25465770919218655,2.38604128686151,1157427.0694204953,7797034.342857253,0.70760444328359,4,90
Success,1.4900566923403007,1.97680368115246,0.6560232433794926,0.5234341675001069,2.0715282930133205,0.20246923111803017,1.7898261221473992,1080662.7669546832,13278495.965619247,0.7256442596710043,4,91
Success,0.7305198054359998,0.5637802149393205,1.5248325693788383,0.88874654800292,2.083653012618122,1.4240253728425258,2.531498948961945,1772315.8594066822,9467512.355779773,0.7348178774019061,4,92
Success,1.1829161627414773,1.4492375716072858,0.2804722427689433,2.3671836357665645,1.9650792142736777,1.2011508765526009,1.785526990368233,1634831.4596739488,8883473.375478689,0.6822032652217106,4,93
Success,0.8119329549422216,0.5637802149393205,1.5319737934326143,2.340373669203845,2.0745781343813374,1.4240253728425258,2.531498948961945,1975676.0848635945,9497836.58680468,0.7029170564287825,4,94
Success,1.4900566923403007,2.0419984024055724,0.5914315947574409,0.5678658125926659,2.072916762727141,1.1047679296178912,1.784777383910587,1533559.8324976822,13350266.947337579,0.7132160485426529,4,95
Success,0.5945167837068794,1.943032171444783,0.5804056397413139,2.2098724711514586,2.0248352835084757,0.2584112816631914,1.724298562443957,1069184.5669415612,12778138.536218993,0.723419176118785,4,96
Success,1.441559756716527,1.9656110668081266,1.551030884637978,0.26077217852953916,2.337092073070091,0.21490456496857757,2.3172479909618127,1308287.6737714068,17019613.595098622,0.7173344800508676,4,97
Success,1.449514834126585,0.8362684209973752,0.7332041706437166,0.8073611517010217,2.9784315475696186,1.2787548802131528,2.539727070290951,1803785.7098527993,7552325.518614702,0.696339695373313,4,98
Success,0.5918966696453509,0.7597429669303033,0.22061435530281545,2.4033882570059877,2.0616483160909516,2.2468407340064136,2.38604128686151,2039292.5856198785,4969489.400039172,0.633096499430958,4,99
