n_gen,n_eval,best_cost,best_emissions,best_resilience,n_pareto
1,20,1459527.2166653122,4969489.400039172,0.6170976093735682,9
2,40,1459527.2166653122,4969489.400039172,0.6129925967224905,11
3,60,1065304.7627465492,4969489.400039172,0.6535982823104967,8
4,80,999818.992282124,4686887.546783847,0.6580286388390331,10
5,100,996720.1001575347,4686887.546783847,0.6580286388390331,15
