Solution_ID,pv,gas_boiler,gas_chp,heat_pump_air,heat_pump_ground,electrolyser,battery_storage,thermal_storage,hydrogen_storage,Cost,Emissions_kg,Resilience,Knee_Cost_Emissions,Knee_Cost_Resilience,Knee_Emissions_Resilience,Ideal_Distance
33,1.8283290614155507,4.999762575187172,0.025223210296946734,0.0016554838287978378,0.11715685643039443,0.00036026235059479026,1.771179642365751,4.395207478427865,0.00015755813430549893,44.53172118459437,120043.50670565569,0.6323865500584563,NO,NO,NO,NO
34,1.989725810981873,4.999626684843259,0.015010888429385916,0.0018250139020752985,0.09387356818200385,0.0004715784860081591,4.031057658495994,3.76725651695177,0.0003409939136685908,45.804145900816394,77037.11529527637,0.6299645457593883,NO,NO,NO,NO
35,1.6562327265898633,4.999764745749069,0.0757413401916404,0.0016283539882984682,0.15145616885379673,0.0009445823020874241,1.3124918032960673,4.810974532649452,9.283089097921183e-05,0.46978763551250363,321756.21081677766,0.6355132897765874,NO,NO,NO,NO
36,1.8907031818784803,4.99963233530265,0.0016481889515864013,0.0029341903197830014,0.044121850319929296,0.0012803535506034208,2.155330078389949,4.885970633266515,0.09396430122847571,121.81762629572842,36509.40081681444,0.6270254430774516,NO,NO,NO,NO
37,0.983798645065617,4.999826948392619,0.025748996942008117,0.0041078402758148455,0.08973071299954824,0.004268283427688524,2.601254553166688,4.590986078767437,0.2734709726878689,115.91100413538052,125944.31849373944,0.63284458620896,NO,NO,NO,NO
38,1.6674291462474387,4.999929647565091,0.06362966686305108,0.0011580934480738604,0.14934283871559384,0.0002727747050504316,2.294169942110567,4.827099898940443,7.4514025157944655e-06,11.939972362447426,273665.3733881172,0.6350806955960453,NO,NO,NO,NO
39,2.180348653236396,4.9999402981905305,0.026145392089889384,0.0006064185468097774,0.08894432639705044,0.004266289650108675,2.601254553166688,4.840442466136262,0.3303152603460837,136.6944821305772,129960.95094867091,0.6332099983605306,NO,NO,NO,NO
40,1.860068945473203,4.999937000289531,0.025996089167660684,0.0008945033721132816,0.08900887365560128,0.004174202121618614,1.1979837193588365,4.840442466136262,0.4973854616384986,175.45901236270095,129310.31993236384,0.6332558827342083,NO,NO,YES,NO
41,4.930858495688514,4.999993256783217,0.04707986857496002,0.004729325179928281,0.15410040777661815,0.0014253751892927,3.8359065007917854,3.1800998623806622,3.198184856795572e-05,0.006640979301229401,199918.22137754672,0.633485822845169,NO,NO,NO,NO
42,2.307799718567885,4.9999786190835565,0.05901929115696245,0.0006240887744659741,0.14652297832358968,0.00017918532891923378,1.758613468654159,4.756932505529108,6.104958936456123e-05,15.365539531488809,255080.67663121157,0.635448122612369,NO,NO,NO,NO
