,demand_electricity_kw,demand_heat_kw,solar_availability,electricity_price,grid_availability,grid_emission_factor,outdoor_temperature,feed_in_tariff,gas_price,hp_air_cop,hp_geo_cop,hp_air_max
2020-02-25 06:00:00,55.59194195975065,1136.712651443154,0.0,0.0975,0.99,0.574363856,2.6,0.06,0.06868225084439705,2.056537259615385,3.11098,0.675512685236206
2020-02-25 07:00:00,66.65229839091126,1161.593524818411,0.0012826233681737125,0.15,0.99,0.571110165,3.0,0.06,0.06814946495695606,2.759740322580645,3.11098,0.9614162825377699
2020-02-25 08:00:00,81.84344958976877,1259.019440216804,0.06606308294842793,0.15,0.99,0.53308166,3.3,0.06,0.06774987554137533,2.773158833063209,3.11098,0.9670285666673386
2020-02-25 09:00:00,96.9634079229382,1255.018667927583,0.19033728655182344,0.15,0.99,0.488753831,3.8,0.06,0.06708389318207413,2.795815359477124,3.11098,0.9765169677235177
2020-02-25 10:00:00,113.4056601807056,1170.617409646127,0.12372222309285279,0.15,0.99,0.455804633,4.3,0.06,0.0664179108227729,2.818845140032949,3.11098,0.9861774578756369
2020-02-25 11:00:00,117.4229150536879,1098.347636478468,0.2004157698523085,0.1275,0.99,0.436304196,4.4,0.06,0.06628471435091265,2.823496699669966,3.11098,0.9881306066318185
2020-02-25 12:00:00,138.6215021548761,1033.871521989584,0.20324813411610176,0.1275,0.99,0.424909784,4.6,0.06,0.06601832140719217,2.832846026490067,3.11098,0.9920582523816694
2020-02-25 13:00:00,134.6862728357651,976.2331069291009,0.056239478106327,0.1275,0.99,0.423849938,4.8,0.06,0.06575192846347168,2.842257475083057,3.11098,0.9960146147004069
2020-02-25 14:00:00,137.5645498760708,939.4767911270276,0.15230384815295142,0.1275,0.99,0.439664409,5.3,0.06,0.06508594610417046,2.866061976549414,3.11098,1.0
2020-02-25 15:00:00,123.9388233586979,914.2645583925317,0.12982854494552865,0.15,0.99,0.477998065,5.0,0.06,0.06548553551975118,2.851731666666666,3.11098,1.0
2020-02-25 16:00:00,124.9824601360891,892.5398013363765,0.030576337892278187,0.15,0.99,0.53578757,3.8,0.06,0.06708389318207413,2.795815359477124,3.11098,0.9765169677235177
2020-02-25 17:00:00,102.77804963196,860.5848010041094,0.008548804757444628,0.22499999999999998,0.99,0.572144176,4.6,0.06,0.06601832140719217,2.832846026490067,3.11098,0.9920582523816694
2020-02-25 18:00:00,93.63597165161232,838.1618012091105,0.0,0.22499999999999998,0.99,0.562757426,4.6,0.06,0.06601832140719217,2.832846026490067,3.11098,0.9920582523816694
2020-02-25 19:00:00,110.9631368707747,814.8216897264394,0.0,0.22499999999999998,0.99,0.548917291,4.7,0.06,0.06588512493533191,2.837543946932006,3.11098,0.9940328249192196
2020-02-25 20:00:00,135.1228492259962,864.3049373576379,0.0,0.22499999999999998,0.99,0.540398712,4.5,0.06,0.06615151787905241,2.828163636363636,3.11098,0.990090858920219
2020-02-25 21:00:00,135.7604202814977,903.8053153119826,0.0,0.15,0.99,0.532906777,4.1,0.06,0.06668430376649338,2.809587848932677,3.11098,0.9822923216942563
2020-02-25 22:00:00,94.93918366782812,927.9649320498972,0.0,0.15,0.99,0.526451981,3.8,0.06,0.06708389318207413,2.795815359477124,3.11098,0.9765169677235177
2020-02-25 23:00:00,75.26428216185317,951.2350209565425,0.0,0.0975,0.99,0.516241464,3.1,0.06,0.06801626848509583,2.764198707592893,3.11098,0.9632803953649043
2020-02-26 00:00:00,71.61886447963533,990.5405258503688,0.0,0.0975,0.99,0.512526712,2.9,0.06,0.06828266142881632,2.066472222222221,3.11098,0.6794305901659404
2020-02-26 01:00:00,72.72692398259441,1023.309078448481,0.0,0.0975,0.99,0.515117329,3.2,0.06,0.0678830720132356,2.768671521035598,3.11098,0.9651511452654277
2020-02-26 02:00:00,66.9021724623962,1037.06133093628,0.0,0.0975,0.99,0.51827276,2.8,0.06,0.06841585790067656,2.063149919614148,3.11098,0.6781200024294383
2020-02-26 03:00:00,63.82827053568107,1045.564276346877,0.0,0.0975,0.99,0.523844604,3.0,0.06,0.06814946495695606,2.759740322580645,3.11098,0.9614162825377699
2020-02-26 04:00:00,65.98169016514524,1057.909022595682,0.0,0.0975,0.99,0.529505691,3.0,0.06,0.06814946495695606,2.759740322580645,3.11098,0.9614162825377699
2020-02-26 05:00:00,80.20076261700038,1099.548595226802,0.0,0.0975,0.99,0.544170902,3.2,0.06,0.0678830720132356,2.768671521035598,3.11098,0.9651511452654277
2020-02-26 06:00:00,95.3158881969653,1120.259810259477,0.0,0.0975,0.99,0.559296477,3.3,0.06,0.06774987554137533,2.773158833063209,3.11098,0.9670285666673386
2020-02-26 07:00:00,121.3148989276933,1137.862563718743,0.007260415101998706,0.15,0.99,0.564643263,3.7,0.06,0.06721708965393436,2.791254486133767,3.11098,0.9746056641077122
2020-02-26 08:00:00,211.9865476535758,1102.005775926491,0.0867872176454051,0.15,0.99,0.527225262,3.7,0.06,0.06721708965393436,2.791254486133767,3.11098,0.9746056641077122
2020-02-26 09:00:00,273.2921647874378,1079.569360707132,0.26391797097302655,0.15,0.99,0.49072948,4.3,0.06,0.0664179108227729,2.818845140032949,3.11098,0.9861774578756369
2020-02-26 10:00:00,277.1631360996641,1002.731694193182,0.21378747992925123,0.15,0.99,0.462179123,4.3,0.06,0.0664179108227729,2.818845140032949,3.11098,0.9861774578756369
2020-02-26 11:00:00,265.3701121299873,941.1049573457863,0.16454344112400798,0.1275,0.99,0.444448452,4.5,0.06,0.06615151787905241,2.828163636363636,3.11098,0.990090858920219
2020-02-26 12:00:00,236.3743461316664,896.111087896596,0.1017416772552633,0.1275,0.99,0.437004128,4.8,0.06,0.06575192846347168,2.842257475083057,3.11098,0.9960146147004069
2020-02-26 13:00:00,198.0034235812159,872.1241957501709,0.05301027879651563,0.1275,0.99,0.443989865,5.1,0.06,0.06535233904789095,2.856492487479133,3.11098,1.0
2020-02-26 14:00:00,178.6537212564869,855.8895661747301,0.09552213150482092,0.1275,0.99,0.460819582,4.9,0.06,0.06561873199161142,2.846986688851912,3.11098,0.9980036601595355
2020-02-26 15:00:00,199.4767831841984,831.2266908113078,0.11081020263082397,0.15,0.99,0.498353187,5.1,0.06,0.06535233904789095,2.856492487479133,3.11098,1.0
2020-02-26 16:00:00,197.5665263818169,801.8659060074764,0.07775371266601162,0.15,0.99,0.553136462,5.6,0.06,0.06468635668858971,2.880537037037038,3.11098,1.0
2020-02-26 17:00:00,175.1645154346963,785.7033347906777,0.018522491243183715,0.22499999999999998,0.99,0.59739859,4.4,0.06,0.06628471435091265,2.823496699669966,3.11098,0.9881306066318185
2020-02-26 18:00:00,174.6075587673052,808.4477326284971,0.0,0.22499999999999998,0.99,0.599219813,3.7,0.06,0.06721708965393436,2.791254486133767,3.11098,0.9746056641077122
2020-02-26 19:00:00,183.771328070377,824.6988142989043,0.0,0.22499999999999998,0.99,0.595978546,3.0,0.06,0.06814946495695606,2.759740322580645,3.11098,0.9614162825377699
2020-02-26 20:00:00,153.7461973986281,813.5706085271538,0.0,0.22499999999999998,0.99,0.590911714,3.1,0.06,0.06801626848509583,2.764198707592893,3.11098,0.9632803953649043
2020-02-26 21:00:00,130.3974117015125,834.6580786761181,0.0,0.15,0.99,0.585074292,3.1,0.06,0.06801626848509583,2.764198707592893,3.11098,0.9632803953649043
2020-02-26 22:00:00,118.0165019438595,882.7723263665607,0.0,0.15,0.99,0.580294229,2.8,0.06,0.06841585790067656,2.063149919614148,3.11098,0.6781200024294383
2020-02-26 23:00:00,107.6801428865998,942.2709563906218,0.0,0.0975,0.99,0.573619475,3.1,0.06,0.06801626848509583,2.764198707592893,3.11098,0.9632803953649043
2020-02-27 00:00:00,92.23738133519394,980.1726817203509,0.0,0.0975,0.99,0.568482622,3.0,0.06,0.06814946495695606,2.759740322580645,3.11098,0.9614162825377699
2020-02-27 01:00:00,77.70975036936888,997.8845991126702,0.0,0.0975,0.99,0.559968996,3.6,0.06,0.0673502861257946,2.786708469055375,3.11098,0.9727012076949026
2020-02-27 02:00:00,67.80553722598852,1002.985451736215,0.0,0.0975,0.99,0.55399035,3.6,0.06,0.0673502861257946,2.786708469055375,3.11098,0.9727012076949026
2020-02-27 03:00:00,63.82827053568107,1004.801053046478,0.0,0.0975,0.99,0.552371271,3.4,0.06,0.0676166790695151,2.777660714285713,3.11098,0.968912694233406
2020-02-27 04:00:00,65.98169016514524,1014.908927834756,0.0,0.0975,0.99,0.551419431,3.0,0.06,0.06814946495695606,2.759740322580645,3.11098,0.9614162825377699
2020-02-27 05:00:00,80.20076261700038,1062.945313816723,0.0,0.0975,0.99,0.559274606,2.9,0.06,0.06828266142881632,2.066472222222221,3.11098,0.6794305901659404
2020-02-27 06:00:00,95.3158881969653,1093.372521971336,0.0,0.0975,0.99,0.559656226,2.8,0.06,0.06841585790067656,2.063149919614148,3.11098,0.6781200024294383
2020-02-27 07:00:00,121.3148989276933,1122.930817803111,0.001972088130392996,0.15,0.99,0.54713126,3.1,0.06,0.06801626848509583,2.764198707592893,3.11098,0.9632803953649043
2020-02-27 08:00:00,211.9865476535758,1101.218628534418,0.03456581266955759,0.15,0.99,0.501359927,3.3,0.06,0.06774987554137533,2.773158833063209,3.11098,0.9670285666673386
2020-02-27 09:00:00,273.2921647874378,1092.678188446919,0.17560792309883216,0.15,0.99,0.451544942,3.5,0.06,0.06748348259765485,2.782177235772358,3.11098,0.9708035628631626
2020-02-27 10:00:00,277.1631360996641,1021.406585966837,0.15705837467035208,0.15,0.99,0.416601853,3.7,0.06,0.06721708965393436,2.791254486133767,3.11098,0.9746056641077122
2020-02-27 11:00:00,265.3701121299873,963.5604440223688,0.22642564995957382,0.1275,0.99,0.398026751,5.0,0.06,0.06548553551975118,2.851731666666666,3.11098,1.0
2020-02-27 12:00:00,236.3743461316664,903.3152043697319,0.30799668440595723,0.1275,0.99,0.39766372,4.9,0.06,0.06561873199161142,2.846986688851912,3.11098,0.9980036601595355
2020-02-27 13:00:00,198.0034235812159,851.7038310450451,0.23633917334684013,0.1275,0.99,0.399433388,4.4,0.06,0.06628471435091265,2.823496699669966,3.11098,0.9881306066318185
2020-02-27 14:00:00,178.6537212564869,828.1830862101546,0.20589679084511484,0.1275,0.99,0.413352523,4.1,0.06,0.06668430376649338,2.809587848932677,3.11098,0.9822923216942563
2020-02-27 15:00:00,199.4767831841984,811.9576205967253,0.15330336417664356,0.15,0.99,0.449519662,4.0,0.06,0.06681750023835363,2.804981967213115,3.11098,0.9803602602784176
2020-02-27 16:00:00,197.5665263818169,797.3207365408715,0.018480253993776497,0.15,0.99,0.505387186,4.4,0.06,0.06628471435091265,2.823496699669966,3.11098,0.9881306066318185
2020-02-27 17:00:00,175.1645154346963,804.1226631165197,0.0026539785981573036,0.22499999999999998,0.99,0.540880251,4.6,0.06,0.06601832140719217,2.832846026490067,3.11098,0.9920582523816694
2020-02-27 18:00:00,174.6075587673052,831.0229622704106,0.0,0.22499999999999998,0.99,0.524389948,4.4,0.06,0.06628471435091265,2.823496699669966,3.11098,0.9881306066318185
2020-02-27 19:00:00,183.771328070377,826.3384949689561,0.0,0.22499999999999998,0.99,0.496446721,4.5,0.06,0.06615151787905241,2.828163636363636,3.11098,0.990090858920219
2020-02-27 20:00:00,153.7461973986281,795.0529164226111,0.0,0.22499999999999998,0.99,0.465190552,4.3,0.06,0.0664179108227729,2.818845140032949,3.11098,0.9861774578756369
2020-02-27 21:00:00,130.3974117015125,800.6040296452755,0.0,0.15,0.99,0.430873668,4.4,0.06,0.06628471435091265,2.823496699669966,3.11098,0.9881306066318185
2020-02-27 22:00:00,118.0165019438595,842.277442755244,0.0,0.15,0.99,0.406064848,4.2,0.06,0.06655110729463314,2.814208881578947,3.11098,0.9842313752708154
2020-02-27 23:00:00,107.6801428865998,897.1752933175646,0.0,0.0975,0.99,0.389099717,4.0,0.06,0.06681750023835363,2.804981967213115,3.11098,0.9803602602784176
2020-02-28 00:00:00,92.23738133519394,936.0952366810369,0.0,0.0975,0.99,0.378565288,3.5,0.06,0.06748348259765485,2.782177235772358,3.11098,0.9708035628631626
2020-02-28 01:00:00,77.70975036936888,963.9168095860504,0.0,0.0975,0.99,0.358343112,2.9,0.06,0.06828266142881632,2.066472222222221,3.11098,0.6794305901659404
2020-02-28 02:00:00,67.80553722598852,984.5983310124469,0.0,0.0975,0.99,0.348116759,3.1,0.06,0.06801626848509583,2.764198707592893,3.11098,0.9632803953649043
2020-02-28 03:00:00,63.82827053568107,1002.741375741405,0.0,0.0975,0.99,0.351310111,2.8,0.06,0.06841585790067656,2.063149919614148,3.11098,0.6781200024294383
2020-02-28 04:00:00,65.98169016514524,1018.128738741752,0.0,0.0975,0.99,0.366193247,2.7,0.06,0.0685490543725368,2.059838282504012,3.11098,0.6768140420282323
2020-02-28 05:00:00,80.20076261700038,1067.822556656824,0.0,0.0975,0.99,0.383902449,2.5,0.06,0.0688154473162573,2.0532468,3.11098,0.6742159084866536
2020-02-28 06:00:00,95.3158881969653,1095.867714697787,0.0,0.0975,0.99,0.398348481,2.7,0.06,0.0685490543725368,2.059838282504012,3.11098,0.6768140420282323
2020-02-28 07:00:00,121.3148989276933,1119.1678935699,0.01122404296426995,0.15,0.99,0.409126041,3.5,0.06,0.06748348259765485,2.782177235772358,3.11098,0.9708035628631626
2020-02-28 08:00:00,211.9865476535758,1080.700838683251,0.12919618468572752,0.15,0.99,0.397858755,3.6,0.06,0.0673502861257946,2.786708469055375,3.11098,0.9727012076949026
2020-02-28 09:00:00,273.2921647874378,1056.309249321685,0.311251528608265,0.15,0.99,0.379527403,3.8,0.06,0.06708389318207413,2.795815359477124,3.11098,0.9765169677235177
2020-02-28 10:00:00,277.1631360996641,984.0957557914405,0.16888441604288357,0.15,0.99,0.367039529,4.0,0.06,0.06681750023835363,2.804981967213115,3.11098,0.9803602602784176
2020-02-28 11:00:00,265.3701121299873,929.426646069534,0.15208554484827821,0.1275,0.99,0.359017025,3.2,0.06,0.0678830720132356,2.768671521035598,3.11098,0.9651511452654277
2020-02-28 12:00:00,236.3743461316664,886.590964048149,0.2378722280096093,0.1275,0.99,0.357834098,2.9,0.06,0.06828266142881632,2.066472222222221,3.11098,0.6794305901659404
2020-02-28 13:00:00,198.0034235812159,875.6054621312483,0.11790049343517872,0.1275,0.99,0.356402245,2.8,0.06,0.06841585790067656,2.063149919614148,3.11098,0.6781200024294383
2020-02-28 14:00:00,178.6537212564869,878.8669312649778,0.10303971620029181,0.1275,0.99,0.365069577,2.9,0.06,0.06828266142881632,2.066472222222221,3.11098,0.6794305901659404
2020-02-28 15:00:00,199.4767831841984,878.5284834135443,0.05094175071323545,0.15,0.99,0.39252218,3.3,0.06,0.06774987554137533,2.773158833063209,3.11098,0.9670285666673386
2020-02-28 16:00:00,197.5665263818169,865.1500412941773,0.026504778254979596,0.15,0.99,0.4341284,4.0,0.06,0.06681750023835363,2.804981967213115,3.11098,0.9803602602784176
2020-02-28 17:00:00,175.1645154346963,858.0667397985708,0.011318766656444632,0.22499999999999998,0.99,0.471417447,5.0,0.06,0.06548553551975118,2.851731666666666,3.11098,1.0
2020-02-28 18:00:00,174.6075587673052,862.7991622632711,8.12174533954851e-05,0.22499999999999998,0.99,0.488225748,5.3,0.06,0.06508594610417046,2.866061976549414,3.11098,1.0
2020-02-28 19:00:00,183.771328070377,837.4719248847484,0.0,0.22499999999999998,0.99,0.499015443,4.8,0.06,0.06575192846347168,2.842257475083057,3.11098,0.9960146147004069
2020-02-28 20:00:00,153.7461973986281,796.2014485148459,0.0,0.22499999999999998,0.99,0.501986439,4.1,0.06,0.06668430376649338,2.809587848932677,3.11098,0.9822923216942563
2020-02-28 21:00:00,130.3974117015125,806.2630169810016,0.0,0.15,0.99,0.502238667,3.6,0.06,0.0673502861257946,2.786708469055375,3.11098,0.9727012076949026
2020-02-28 22:00:00,118.0165019438595,858.5378439422163,0.0,0.15,0.99,0.505861317,3.3,0.06,0.06774987554137533,2.773158833063209,3.11098,0.9670285666673386
2020-02-28 23:00:00,107.6801428865998,927.216551653414,0.0,0.0975,0.99,0.504045376,1.9,0.06,0.06899999999999999,2.033723058637083,3.11098,0.6665301289011283
2020-02-29 00:00:00,92.23738133519394,983.6757046637008,0.0,0.08775000000000001,0.99,0.515534805,1.0,0.06,0.06899999999999999,2.005123828125,3.11098,0.6552983097406673
2020-02-29 01:00:00,77.70975036936888,1035.248712065634,0.0,0.08775000000000001,0.99,0.514409861,0.5,0.06,0.06899999999999999,1.98958023255814,3.11098,0.6492072467380509
2020-02-29 02:00:00,67.80553722598852,1070.332823840973,0.0,0.08775000000000001,0.99,0.516153834,0.7,0.06,0.06899999999999999,1.99576866251944,3.11098,0.6516311683935255
2020-02-29 03:00:00,63.82827053568107,1093.527624089777,0.0,0.08775000000000001,0.99,0.512569741,1.2,0.06,0.06899999999999999,2.01140948275862,3.11098,0.6577641538570105
2020-02-29 04:00:00,65.98169016514524,1107.278308486196,0.0,0.08775000000000001,0.99,0.517727476,1.1,0.06,0.06899999999999999,2.008261737089203,3.11098,0.6565291093980774
2020-02-29 05:00:00,80.20076261700038,1149.760921890476,0.0,0.08775000000000001,0.99,0.5243439,1.1,0.06,0.06899999999999999,2.008261737089203,3.11098,0.6565291093980774
2020-02-29 06:00:00,95.3158881969653,1176.24023603664,0.0,0.08775000000000001,0.99,0.544034798,1.1,0.06,0.06899999999999999,2.008261737089203,3.11098,0.6565291093980774
2020-02-29 07:00:00,121.3148989276933,1204.546839986577,0.002079140970755699,0.135,0.99,0.546992933,1.5,0.06,0.06899999999999999,2.020912204724409,3.11098,0.6614949700215028
2020-02-29 08:00:00,211.9865476535758,1184.012713456222,0.032026418835884224,0.135,0.99,0.542543606,1.8,0.06,0.06899999999999999,2.030505142405064,3.11098,0.6652647656971882
2020-02-29 09:00:00,273.2921647874378,1179.056397115495,0.11211546712360632,0.135,0.99,0.527440611,2.1,0.06,0.06899999999999999,2.04018958664547,3.11098,0.669074136084823
2020-02-29 10:00:00,277.1631360996641,1110.263855590467,0.1009284334387451,0.135,0.99,0.515919132,2.8,0.06,0.06841585790067656,2.063149919614148,3.11098,0.6781200024294383
