n_gen,n_eval,best_cost,best_emissions,best_resilience,n_pareto
1,160,22.587697653699117,438035.05911683815,0.5235300829176402,32
2,320,21.26008202189081,438035.05911683815,0.5239619137789419,28
3,480,20.991753408211505,438035.05911683815,0.5171512640656485,38
4,640,20.991753408211505,431488.82052149094,0.5171512640656485,54
5,800,20.991753408211505,428607.7638111755,0.525593829347963,52
6,960,20.991753408211505,428607.7638111755,0.5301774746948354,30
7,1120,20.89919068989547,428204.6270674974,0.532634046535746,39
8,1280,20.766120825879465,425336.4287953288,0.5318515173509358,46
9,1440,20.766120825879465,425336.4287953288,0.518714415673192,48
10,1600,20.766120825879465,425336.4287953288,0.5285342725873933,67
11,1760,20.766120825879465,425249.92992377165,0.5379176098482584,63
12,1920,20.765825427635853,424653.9364449683,0.54231382845246,73
13,2080,20.76520873950421,424653.9364449683,0.5420153690104368,98
14,2240,20.76520873950421,424653.9364449683,0.5408622817326725,87
15,2400,20.764865162761282,424653.9364449683,0.540968193589985,116
16,2560,20.764865162761282,424653.9364449683,0.540968193589985,135
17,2720,20.764840050618822,424653.9364449683,0.5428956192071775,142
18,2880,20.764840050618822,424641.67528415384,0.5428956192071775,149
19,3040,20.764840050618822,424641.67528415384,0.5428956192071775,160
20,3200,20.764840050618822,424641.67528415384,0.5440410309932272,160
21,3360,20.764840050618822,424641.67528415384,0.5452951778298125,160
22,3520,20.764839963101068,424641.67528415384,0.5433726072291192,160
23,3680,20.764839963101068,424641.67528415384,0.5449465423278324,160
24,3840,20.764839446901867,424641.67528415384,0.5449465423278324,160
25,4000,20.764839446901867,424641.67528415384,0.5449465423278324,160
26,4160,20.764839383824466,424641.67528415384,0.5449465423278324,160
27,4320,20.764839383824466,424641.67528415384,0.5453457693023003,160
28,4480,20.764839383824466,424641.67528415384,0.5454206586574838,160
29,4640,20.764839383824466,424641.67528415384,0.5454206586574838,160
30,4800,20.764839383824466,424641.67528415384,0.5454206586574838,160
31,4960,20.764839383824466,424641.67528415384,0.5454206586574838,160
32,5120,20.764839383824466,424639.145269364,0.5454189499940258,160
33,5280,20.764839383824466,424639.145269364,0.5454189499940258,160
34,5440,20.764839321118995,424639.145269364,0.5452538410753309,160
35,5600,20.764839321118995,424639.145269364,0.5452538410753309,160
36,5760,20.7648390985589,424639.145269364,0.5452586429909551,160
37,5920,20.7648390985589,424639.145269364,0.5471804141341688,160
38,6080,20.76483909454723,424639.145269364,0.5471804141341688,160
39,6240,20.76483909454723,424639.145269364,0.5471804141341688,160
40,6400,20.76483909454723,424639.145269364,0.5471804141341688,160
41,6560,20.76483909454723,424639.145269364,0.5471420818043531,160
42,6720,20.76483909454723,424639.145269364,0.5471420818043531,160
43,6880,20.76483909454723,424639.145269364,0.5471420818043531,160
44,7040,20.76483909454723,424639.145269364,0.547184847118382,160
45,7200,20.764838954822793,424639.145269364,0.547184847118382,160
46,7360,20.764838844779884,424639.145269364,0.5471849226051765,160
47,7520,20.764838844779884,424639.145269364,0.5471849226051765,160
48,7680,20.764838844779884,424639.145269364,0.5493215659908499,160
49,7840,20.764838844779884,424639.145269364,0.5493215659908499,160
50,8000,20.764838844779884,424639.145269364,0.5493215659908499,160
51,8160,20.764838844779884,424639.145269364,0.5493215659908499,160
52,8320,20.764838844779884,424636.7062870394,0.5493215659908499,160
53,8480,20.764838844779884,424636.7062870394,0.5493215659908499,160
54,8640,20.764838844779884,424636.7062870394,0.5493856413516082,160
55,8800,20.764838844779884,424636.7062870394,0.5493856413516082,160
56,8960,20.764838844779884,424636.7062870394,0.5493912269930091,160
57,9120,20.764838844779884,424636.7062870394,0.5493912269930091,160
58,9280,20.764838844779884,424636.7062870394,0.5493912269930091,160
59,9440,20.764838844779884,424636.7062870394,0.5495360371126236,160
60,9600,20.764838844779884,424636.7062870394,0.5495360371126236,160
61,9760,20.764838844779884,424636.7062870394,0.5495360371126236,160
62,9920,20.764838844779884,424636.7062870394,0.5495360371126236,160
63,10080,20.764838844779884,424636.7062870394,0.5495423740821557,160
64,10240,20.764838844779884,424636.7062870394,0.5495423740821557,160
65,10400,20.764838844779884,424636.5669007869,0.549534696903217,160
66,10560,20.764838844779884,424636.5669007869,0.549534696903217,160
67,10720,20.764838844779884,424636.5669007869,0.549534696903217,160
68,10880,20.764838844779884,424636.3554710451,0.5493121508534037,160
69,11040,20.764838844779884,424636.3554710451,0.5493121508534037,160
70,11200,20.764838844779884,424636.3554710451,0.5495331531485496,160
71,11360,20.764838844779884,424636.3554710451,0.5495331531485496,160
72,11520,20.764838844779884,424636.3554710451,0.5494586483760763,160
73,11680,20.764838844779884,424636.34084504284,0.5494586483760763,160
