Status,pv,gas_boiler,gas_chp,heat_pump_air,heat_pump_ground,battery_storage,thermal_storage,Cost,Emissions_kg,Resilience,Generation,Solution_ID
Success,0.2711735548834665,0.5020959955812525,0.2880017199228559,1.981949151538585,1.0801967470137146,1.6239979352611675,2.7411861269930604,1489995.042231731,1222959.9050171222,0.5134244903701118,0,14
Success,0.8980182416168498,1.349072184499763,2.3155431879205364,0.8406348633765428,0.4155437475206204,1.0113040681585503,0.6514196043112124,1494804.0580567124,9832637.381196454,0.5418430223869326,0,15
Success,2.8031534265592044,2.4627370627803673,1.9735305182291856,2.6400896525256097,2.4502818153175205,0.7223961648809003,2.6991651957719376,2348253.0968192853,8380327.366685342,0.5596432254896356,0,16
Success,1.710158277363822,2.460832434459375,2.709055639785781,1.0904097299212188,0.5081453886774949,0.8382184551174368,1.3959018081535175,1800536.1284400048,11503634.175538799,0.5570641066441634,0,17
Success,2.490441344582981,2.6100456331177617,0.219465965487334,1.6300924472171838,1.368750808816581,0.8219018693180447,0.5356230285343118,1549216.3483084901,931932.199497885,0.5887516910505367,0,18
Success,1.1453224799301582,2.8401471709550536,1.1049682096581146,1.652613740881425,2.168453084906498,1.218162886662023,2.92098983161869,1841134.3806595998,4692096.3426621035,0.5729194190167719,0,19
Success,2.8948524258379114,0.9049904283110195,1.5922958164986791,1.042459267486955,0.9975533842569093,0.30328345259269185,1.906780135143711,1616290.4681058004,6761466.358693943,0.536414467562841,0,20
Success,1.607501265040812,0.34414050349997016,0.9802100998625121,2.7431444807066305,0.8707732938675228,0.6057056418554246,1.5704677287771762,1476800.783916058,4162328.0963244964,0.5035106051825347,0,21
Success,2.959821271509682,0.8777547602322011,2.08197953273646,2.3325349229204093,0.8653851231787191,2.2390057761132067,1.229792771613909,2848711.97159969,8840841.270965297,0.5403781720296447,0,22
Success,1.9704563256620224,1.973883190130505,1.7001691154093237,0.45281135615234325,2.5388469876498663,1.0981841819208602,0.7222518291195918,1902144.0599292908,7219535.565450704,0.567910372909112,0,23
Success,0.314170396353339,1.854500240927077,2.0971802131583908,0.24644592099799723,1.6338605632379866,0.8341881705542262,2.0064838131464597,1360694.6792333429,8905388.880923945,0.5011289960419582,0,24
Success,0.688226001213976,2.1346256666869046,1.2828589696415047,2.822843968462857,0.585058643608781,1.1549857829407237,0.5177258594736494,1554615.3036863077,5447485.119475604,0.5732313533955213,0,25
Success,2.789142131179976,2.656550189466747,0.9222365576024356,2.0479553288957013,2.4882221605634043,1.7545622724784944,1.683021619396818,2514194.12136114,3916151.3798976624,0.566832838739415,0,26
Success,0.8771864145212647,0.4606877498565178,2.712204122269315,2.7211705600573253,1.97268408036515,1.1492834149363618,1.1777868089154504,2095237.2882875022,11517003.775692724,0.5610381735049669,0,27
Success,2.23267590083667,2.711908727867216,2.6838419879423285,2.3836515284013466,1.9976886092320056,0.43559190198613673,0.6525603994649185,2042083.5255883844,11396567.852213152,0.5656357669929939,0,28
Success,2.715951727875822,1.8980013670468516,0.22575174452656302,0.48412032002488986,2.057804953502556,0.21417243476941233,0.6502625439689962,1232581.0451784749,958623.9002933985,0.5738781161196812,0,29
Success,1.736454610226441,2.137306553539541,2.0254915266072815,0.8279540664895673,2.1941018197731004,0.8642974449910401,1.1111191548459496,1824026.321495309,8600972.68049698,0.5634772453937947,0,30
Success,2.2901759343304677,2.018972117332201,2.5778255493836983,2.0413160984409613,1.7912640893393204,0.46228934991865894,1.2296042485664138,1990422.666330268,10946383.54892272,0.5622589295820688,0,31
Success,0.9425666295088313,0.883171001461434,2.924429553306848,1.300673629066929,2.697730354495917,1.9671881527923358,2.4254716499166156,2559424.9182107323,12418190.036154639,0.5605771454796601,0,32
Success,1.6073838606945379,1.8153308769538055,1.5790495426928188,0.7466803658345245,2.222865922732215,0.9861626148343963,0.26808470600807077,1697969.7386524288,6705217.869067616,0.48002534860328294,0,33
Success,2.00732242854007,0.695909902339737,2.83328403618816,2.871000015607245,2.761620292617256,1.2364443607152442,0.2432785262808288,2531373.5348889097,12031153.066416873,0.46713179376192404,0,34
Success,2.799291975245631,1.39891561528848,2.906633493322275,2.898135935849908,2.588426475308608,1.0244568977948398,1.2782736400853907,2681946.859352044,12342621.501931153,0.5492143600117063,0,35
Success,2.5831826802471993,1.0873816144375774,0.6745796907210589,1.7590435348833804,2.8212333676501866,2.1488834306899243,1.7961712762502218,2588702.6752086435,2864510.3741452857,0.5009690167240902,0,36
Success,0.4720941825581519,1.9220202347576751,2.9721507802919374,0.5922352426622672,1.6513230266184626,2.656644601398275,2.2741521297117724,2594687.80546335,12620831.698282963,0.5128283856966727,0,37
Success,2.1516440747867502,2.166955435163906,1.2065752234153144,1.0220571639405813,2.466211235339838,2.468317505101706,2.62780249202429,2688662.1314523113,5123556.626742569,0.5676644684392955,0,38
Success,2.75707354715812,1.6317587168106258,1.6042456251241588,2.4352265011069703,2.0198990061777424,2.165507256321569,2.4282194744210828,2879639.6797191044,6812209.586288223,0.5430574878361113,0,39
Success,2.6920149570891856,1.1463864391843002,1.2516322673918432,0.46314943155443317,1.819184394789287,0.30063836663087784,1.5036744507708883,1502289.9121803737,5314885.200185282,0.5433445522915522,0,40
Success,1.7194049771812143,1.0023155059591964,1.85433312959323,0.2854006998293384,0.3045749284978004,2.503281569847043,1.208533795951536,2292148.8854883886,7874171.9620455215,0.5675117127770266,0,41
Success,0.5557694354252773,1.6622811281534522,2.3559819486761104,0.8042988769911608,1.9440933322932006,0.43897290198255035,0.34470881927210156,1307402.6022374525,10004355.046722524,0.4535017878259189,0,42
Success,1.6877929683908142,1.713778340508298,1.984803724194978,2.2330557344234525,2.932385822495097,1.6456409752433467,1.1042781242354887,2464150.1015006946,8428197.493644504,0.5530765171880396,0,43
Success,2.4265213453523704,0.9583303035338078,1.429119977975781,0.4196778677583447,0.270982081563281,2.89541556109819,2.5407443374341763,2645635.8628982855,6068562.482861169,0.5605981652403815,0,44
Success,2.148727777062354,1.3450682443599555,0.6852240961983682,0.6380237194790409,0.900680114860867,1.7378346611771371,2.2008685835601747,1910269.0815407918,2909710.3858500123,0.5583286124796609,0,45
Success,2.0485526548096473,0.9838149114486399,2.8736227858569436,2.266111366748152,1.7521913470319217,1.9128180894561861,1.3748801747978117,2750726.4543539807,12202446.04854441,0.5582008956191385,0,46
Success,0.8936467706032409,1.1967235002235324,2.3219691093002335,0.24030176816331644,0.5250033934193654,0.3288073976609077,0.31404064649311636,1066174.574671189,9859924.177269286,0.42748844013950865,0,47
Success,2.59528963523082,2.170242006264066,1.5276867214445105,0.4739356498228041,1.5765244503271305,1.5257209581855837,0.6849652357480425,2119330.8182609486,6487112.675070619,0.5772224645256512,0,48
Success,1.4147846178663244,1.3158132563126455,1.924380274546206,1.9782622224294024,0.32685122736172467,1.2489153209541193,1.9524077639998616,1847251.9598623875,8171617.580638904,0.5650944970054705,0,49
Success,0.5557694354252773,1.6317635867995752,1.618144174350481,2.597735050977527,1.956111518341142,2.1051481975863098,0.38565390494306984,2215775.6171711795,6871227.874256269,0.5599544676664414,1,50
Success,1.6088412473218505,0.27676338485178964,1.0528188602647643,2.6400896525256097,0.8000315799809256,0.6162621382357663,2.7602215892716626,1532132.1880260634,4470651.264494237,0.5044146248131457,1,51
Success,0.7175924754714758,2.7195444642328015,2.3703719054111207,2.8305970363797295,2.479857650467947,1.8741199406710383,2.7812478580647273,2542050.0112803136,10065460.029451665,0.5602336632810188,1,52
Success,2.5025502082991617,1.7814134026006583,1.7001691154093237,1.7207751242714955,2.5388469876498663,0.8198157787783416,0.7222518291195918,2049173.2213832634,7219535.565450704,0.5511173152120822,1,53
Success,2.6876674809357546,1.0873816144375774,0.6745796907210589,1.7590435348833804,2.8212333676501866,2.1488834306899243,1.7961712762502218,2614926.794759978,2864510.3741452857,0.4991409262897395,1,54
Success,1.8346150317629932,2.1486567498912144,1.984668917873487,2.051001686555297,2.154141820960609,0.8947016674667265,1.1033071352512618,2003165.2628548767,8427625.057041798,0.5617160867641099,1,55
Success,2.3622853540306408,0.7564039082956826,0.2312868323581263,2.3385750492191506,0.8260970628617389,2.2412262813613006,2.3877061837962725,2317674.577678155,982127.8935701167,0.4836703643527962,1,56
Success,2.715951727875822,1.934640549585239,0.22575174452656302,0.48412032002488986,2.650776500151466,0.21417243476941233,0.6502625439689962,1308823.3325277816,958623.9002933985,0.5695101759842307,1,57
Success,0.4481812374347809,0.2891804637183536,0.32663640894950663,1.1109249261371401,1.1023322240096283,0.9597772889669085,2.520465025625402,1082928.7109414157,1387016.8267433357,0.48444281709287945,1,58
Success,0.44777900574537455,0.7487520147736064,0.32663640894950663,1.1109249261371401,1.5708197660124505,0.9597772889669085,2.520465025625402,1151084.8848058016,1387016.8267433357,0.5329838473431858,1,59
Success,2.803450903793252,0.7564039082956826,2.8379435374378224,2.6092697496145734,2.1792005627733277,2.2412200705147645,1.282967720927532,3188729.4759352165,12050939.001053791,0.5432356279580124,1,60
Success,2.5831826802471993,1.0873816144375774,0.47254281432141343,2.1175303068243627,2.8212333676501866,0.6060394524083287,1.5820115354822901,1788165.669263034,2006588.4171588826,0.49203163298482167,1,61
Success,1.4147846178663244,1.2532992740394813,1.924380274546206,2.019107863149497,0.32685122736172467,1.168097955619825,1.9524077639998616,1809914.2080862303,8171617.580638904,0.564944662490305,1,62
Success,2.7363955944347267,2.4627370627803673,2.0253615690124906,2.6400896525256097,2.4502818153175205,0.7223961648809003,2.6991651957719376,2343544.4784717998,8600420.833348904,0.5601117282981252,1,63
Success,2.503989878688166,2.6100456331177617,2.334500829308177,1.6462159439988433,0.5943622793160472,0.8219018693180447,0.5356230285343118,1947543.3740113913,9913138.411943724,0.5732727595316538,1,64
Success,0.904373634972553,1.6622811281534522,2.3556723905912755,0.8608048742098717,2.2559302528146876,0.3330959085054337,0.34432822229618115,1387529.6883350713,10003040.550662816,0.46016061795274193,1,65
Success,2.7412771522783146,2.166955435163906,1.6144980451319855,1.0295849800188215,2.2461941047491045,2.468317505101706,2.71035198181127,2908252.5509043373,6855745.085320405,0.5657667532467023,1,66
Success,2.23267590083667,2.711908727867216,2.6838419879423285,2.3836515284013466,1.9509422721240324,0.43559190198613673,0.6525603994649185,2036126.8368347636,11396567.852213152,0.5657747305786203,1,67
Success,1.19890931474205,1.7374967860984927,1.7080583957638205,0.5150030458794075,2.4461515461113112,0.4087418023033583,2.9632834224814486,1454928.6244442137,7253036.315222522,0.5590147733600996,1,68
Success,2.715951727875822,1.8980013670468516,2.3890447566350246,0.48412032002488986,2.0441082511831876,0.2608874669732181,2.821665578632885,1859607.9458712712,10144751.737727923,0.5694347504140693,1,69
Success,1.8074092322096096,0.33006115561599364,1.9011255853240272,0.6774675463244162,0.38214446035878263,2.856879504309333,2.959065394728853,2634784.7914736657,8072869.724098411,0.5648496127038386,1,70
Success,2.75707354715812,1.6622762581645028,2.3420831197939895,0.6412879281015267,2.007880820129801,0.5018318037956851,2.398552391913697,1973011.4602963482,9945335.57123439,0.5651520378418089,1,71
Success,2.800617353984867,2.58254373080727,1.9009222667539567,2.7431444807066305,2.5207264966199006,0.7118396685008285,1.5080453670558644,2293496.055863546,8072006.359604584,0.5606962959583357,1,72
Success,1.19890931474205,1.166466146965591,1.7195490328430956,0.5945878299293355,2.671810467322815,0.4087418023033583,2.9632834224814486,1485719.61264643,7301829.733660515,0.5560842830365329,1,73
Success,1.9583472757525204,2.8012655230322574,0.219465965487334,0.36715549343735887,1.368750808816581,1.1002702725224773,0.5356230285343118,1402795.5708826298,931932.199497885,0.619205361306686,1,74
Success,0.24527661583064764,0.5020959955812525,0.2880017199228559,1.981949151538585,1.0801967470137146,1.6239979352611675,2.7411861269930604,1483495.2985249017,1222959.9050171222,0.5144383960561236,1,75
Success,1.736454610226441,1.702428143708004,2.025626332928773,0.8310343428867218,2.9598063118548836,1.6152370457109235,1.1120901438301765,2297772.2814352424,8601545.11709969,0.5600235367969498,1,76
Success,2.959821271509682,0.8777547602322011,2.1295933009627057,2.4772518733743465,2.2185169622570062,2.2389995652666705,1.2016286797614857,3049061.1047413712,9043026.624174556,0.5273590909931183,1,77
Success,0.9425666295088313,0.8465384576961404,2.924429553306848,1.300673629066929,2.1047505579828574,1.9671881527923358,2.4254716499166156,2483181.703266249,12418190.036154639,0.5612655668165257,1,78
Success,1.8595481802500706,0.790387675766645,1.9011255853240272,0.6774675463244162,0.38214446035878263,2.856879504309333,2.9037696926087664,2653844.606503941,8072869.724098411,0.5643191660894817,1,79
Success,2.59528963523082,2.170242006264066,1.5276867214445105,0.4739356498228041,1.2940010954455565,1.5257209581855837,0.6849652357480425,2083330.057671491,6487112.675070619,0.5789966039636549,1,80
Success,2.3581150114921985,1.39891561528848,0.3194462949470276,2.898135935849908,2.588426475308608,1.0244568977948398,2.3548585258971464,2020525.205900976,1356484.9912394034,0.510130073560352,1,81
Success,2.4635125747260913,1.052918553685438,0.6755187985882315,1.757365702263411,1.4324269824708835,2.085224703546034,1.800655089079481,2348737.4070179136,2868498.167233279,0.5133509537992923,1,82
Success,0.8771864145212647,0.5232900886131833,2.9019510350105095,2.6802931560187084,2.183530963905448,1.2301007802706558,1.1777868089154504,2203541.091167476,12322738.08327054,0.5624377868310317,1,83
Success,1.8025370275309975,2.137306553539541,1.9736604758239764,0.8279540664895673,2.1941018197731004,0.8642974449910401,1.1111191548459496,1828565.4208422536,8380879.213833421,0.56438851409357,1,84
Success,1.2351037893752868,2.8406231383943448,0.22476362394872584,1.8601202589700045,1.3299186646475276,0.6367846569413673,0.36263411407095847,1160881.2475435124,954427.9814345081,0.5300744473479724,1,85
Success,0.5450426634856899,1.1967235002235324,2.3222786673850684,0.2119619313285998,0.2691130615108309,0.43468439515982754,0.3144212434690809,996716.1422298123,9861238.67332899,0.3951095070685271,1,86
Success,1.6073838606945379,1.8153308769538055,1.1711267211403305,0.7391525501302997,2.442883053282637,0.9861626148343963,0.2516179862248229,1629475.685779348,4973029.41118696,0.47498973805914546,1,87
Success,2.6252932081698184,1.8831220328809846,2.182603217828927,0.25763658402824685,2.9479988216773725,2.530839394241181,0.7945495098991733,2940185.6239480553,9268125.98439034,0.5693852832425608,1,88
Success,1.7901248687506148,0.9628983451143471,1.9962943612729958,2.3150220626354168,2.962557239620859,1.6456409752433467,1.1042781242354887,2492664.220770738,8476990.912077151,0.5372447632933204,1,89
Success,0.7175924754714758,2.914836957740764,0.25684646367310826,2.8305970363797295,2.7191864047058685,1.866528184251356,0.597428136094172,1978391.2364422611,1090663.3713916235,0.5816795663730802,1,90
Success,1.7095810088072156,1.1967235002235324,2.3219691093002335,0.24030176816331644,0.524480632800672,0.8715517439155938,1.3902348071752735,1598900.231401179,9859924.177269286,0.565744011124681,1,91
Success,1.6877929683908142,1.7134932018777154,1.984803724194978,2.2330557344234525,2.9032602197411155,1.6456409752433467,1.0932396430620464,2459914.394040787,8428197.493644504,0.5531933867655516,1,92
Success,1.070750500803854,1.1105133016748916,2.3505192139017717,1.972119015300139,2.6841956792137145,1.522201790453458,0.31722167915914623,2218528.922638643,9981158.29080541,0.5229559628586352,1,93
Success,2.715951727875822,1.8980013670468516,0.22575174452656302,0.5308461802560118,2.057804953502556,0.21417243476941233,1.7009828578667423,1287859.2400546432,958623.9002933985,0.5725096031267859,1,94
Success,0.8942243709249964,2.460832434459375,2.709055639785781,1.0904097299212188,0.5086681492961883,0.2964326760553787,0.3227597770613089,1268444.0014015704,11503634.175538799,0.42878957370043363,1,95
Success,0.4720941825581519,1.9223053733882456,2.9721507802919374,0.5922352426622672,1.6702895842956527,2.656644601398275,2.2851864510435984,2597628.7930170656,12620831.698282963,0.5131546429596029,1,96
Success,0.5557694354252773,1.6622811281534522,2.2483600341209167,0.8173516156032183,1.9440933322932006,0.455233481311481,0.5623577519006847,1302574.428153426,9547353.309241807,0.5382938029964204,1,97
Success,2.789142131179976,1.974874733874164,0.9222365576024356,2.002339009633736,2.4882221605634043,1.7545622724784944,0.632348217781416,2446361.042792836,3916151.3798976624,0.5462155920245014,1,98
Success,1.842397718632403,0.3726910305734672,2.145579663315212,0.6774675463244162,0.6215151936751794,2.856879504309333,2.9037696926087664,2729078.4388466915,9110910.524970107,0.5692626836249837,1,99
Success,2.3580461436840237,0.9583303035338078,1.429119977975781,0.862705245479601,0.270982081563281,0.209339988620169,0.23932464294929878,1203033.742189004,6068562.482861169,0.41340465020115236,2,100
Success,0.5450426634856899,1.0113934825943203,2.330136004621149,0.22418059617269037,0.2691130615108309,0.41502130987034574,2.468722373072579,1087874.07964683,9894603.781018278,0.4982746189503247,2,101
Success,0.407325024855453,1.9024258855497902,0.5244333666703631,2.616689592451662,2.0462871846038064,1.1840522772759696,2.837285825461855,1587730.902411294,2226934.5490811355,0.5679186410995817,2,102
Success,2.2158926506645953,2.6718329215743193,2.6838419879423285,0.493442853726228,1.9976886092320056,0.43559190198613673,0.6525603994649185,1799585.649559427,11396567.852213152,0.5664232005723222,2,103
Success,2.3622853540306408,1.7557445631643605,0.21546192794608673,2.483291999673536,2.193868915406793,2.298070799100932,2.3595569707206483,2552815.524531842,914929.6018313144,0.5351741756466151,2,104
Success,2.8830196712784373,0.876250748258359,0.22060381630603632,1.652650787750057,1.5708197660124505,0.9597772889669085,2.520465025625402,1808102.0924800264,936763.9273415123,0.47264920784061804,2,105
Success,0.29270479833189583,2.837831916608379,0.2898582673456095,1.98342837245891,1.3192962271019777,0.6367846569413673,0.4125451429702036,955919.77666452,1230843.4796721574,0.5383201714851686,2,106
Success,1.1453224799301582,2.849257169854295,2.3409392031744582,1.647301572572155,2.168453084906498,1.218162886662023,2.92098983161869,2127901.4507943746,9940478.085797342,0.5567075272493593,2,107
Success,0.2699353527549788,2.684085278862401,0.9245839484800473,0.9893108813915723,1.0727910130503506,2.4362804185502176,1.6174319368971952,1914916.488852635,3926119.2541363686,0.539564067893248,2,108
Success,0.4851915667763498,0.3316043763212727,0.32663640894950663,1.0806793404168817,2.036894620786235,1.0103606977348185,2.7497695137188956,1244930.1327272148,1387016.8267433357,0.4773188991457952,2,109
Success,1.135763722584825,2.8401471709550536,0.3312526360988116,1.652613740881425,2.1925849151039687,1.218162886662023,2.92098983161869,1661982.9537642621,1406619.0038329852,0.5877083395478797,2,110
Success,0.5557694354252773,1.6622811281534522,2.2483600341209167,1.6886219726599285,1.9440933322932006,0.4517702572784665,0.5623577519006847,1410295.3147917606,9547353.309241807,0.551290196191294,2,111
Success,2.4265213453523704,0.9583303035338078,1.4158906514157017,0.42064002607208834,0.270982081563281,2.906526177728381,2.38626709439263,2641097.0120676495,6012385.957395666,0.560275136413412,2,112
Success,2.2336953607321886,2.711908727867216,2.6838419879423285,2.3628394574466345,1.9780001923991233,2.323808223325126,0.6525603994649185,3002297.5278871995,11396567.852213152,0.5657015130001554,2,113
Success,2.503989878688166,1.333810545149971,2.3315417372755243,1.661803380372013,0.5943622793160472,0.8219018693180447,0.6774813630975322,1931714.3551260224,9900573.032430852,0.5630846037568922,2,114
Success,0.532758969238558,2.496507254714047,2.709055639785781,1.0904097299212188,0.5081453886774949,0.8382184551174368,1.3672389470778339,1504343.2372773099,11503634.175538799,0.5106098580386955,2,115
Success,0.8942243709249964,2.460832434459375,2.7665491823694364,1.0904097299212188,0.5086681492961883,0.2964326760553787,0.3227597770613089,1281806.6777538517,11747772.639003662,0.4280235555983192,2,116
Success,0.2962878591226115,2.7460971258205897,0.9248185587195341,0.40755326509854206,1.0727910130503506,1.5866935422677222,1.3963565712112336,1405005.8216379695,3927115.49442367,0.5180631844330671,2,117
Success,2.73004406818451,0.7269893181158978,0.25675145502744906,2.483291999673536,2.6699701110975007,0.26155931344021444,0.6604684241192753,1575449.9477125676,1090259.9301750148,0.4518691721025091,2,118
Success,2.789142131179976,1.974874733874164,0.885316667754454,2.002339009633736,2.4882221605634043,1.7545622724784944,0.632348217781416,2437780.104537334,3759376.118299139,0.5459502549705377,2,119
Success,2.6714439993144956,1.1967235002235324,2.3086834930176643,0.2119619313285998,0.2691130615108309,0.43468439515982754,0.8970431218376995,1554646.8635113272,9803508.625197666,0.5815850768367781,2,120
Success,0.9728068224142484,1.6622811281534522,2.3556723905912755,0.4177835425009458,2.2559302528146876,2.9929917801900565,2.7512363477056123,2821701.5745806266,10003040.550662816,0.5478511570695216,2,121
Success,0.8942243709249964,2.460832434459375,2.709055639785781,1.0904097299212188,0.5043532788213112,0.2964326760553787,0.3227597770613089,1267894.175639358,11503634.175538799,0.4287472142644104,2,122
Success,0.44777900574537455,0.7487520147736064,0.3323490394213574,1.1191429080021456,1.2882964111305495,0.9601800686498307,0.3827990203760223,1017134.6134761991,1411274.7305542014,0.49869619375675767,2,123
Success,2.715951727875822,1.1992795250278117,2.3890447566350246,0.48412032002488986,1.9430558216965432,0.229105223040816,0.3623968186003823,1701835.0556806042,10144751.737727923,0.47485958393188943,2,124
Success,2.732727734806361,1.9380309056141907,0.22575174452656302,2.3765940195378294,2.057804953502556,0.21417243476941233,0.6502625439689962,1475360.8830738803,958623.9002933985,0.5410933916493798,2,125
Success,2.715951727875822,0.9353120894504589,0.22575174452656302,0.48412032002488986,2.6361076892296977,0.2312647818685465,0.6502625439689962,1297077.223069576,958623.9002933985,0.4915475701332079,2,126
Success,0.2180290849804305,2.4819889733558886,0.3255781451984825,1.0883665887933487,1.368750808816581,0.8219018693180447,0.5356230285343118,933074.7374078784,1382523.0544950925,0.5668580269233341,2,127
Success,1.1963759797629419,0.24206474746353462,0.2229142764921908,1.8586410380496794,1.0908191845598285,1.6239979352611675,2.6986707995477786,1686094.6704128745,946574.9804510641,0.43547712187144905,2,128
Success,2.503989878688166,2.6009342227680086,1.0985205156458022,1.6515281123081136,0.5943622793160472,0.8219018693180447,0.5356230285343118,1660774.1113949446,4664717.092083359,0.5843103900569877,2,129
Success,2.0234733634306967,1.7409834366864594,1.2065752234153144,2.0878099593323505,2.466211235339838,1.688225840322925,2.7404077065425705,2389074.2974939262,5123556.626742569,0.5486183277533943,2,130
Success,2.680403046208916,1.8675220136157118,0.22575174452656302,0.5610944957577988,1.1232426044912853,0.20773064039817551,1.4701288638367118,1148935.7620140691,958623.9002933985,0.5836445653938038,2,131
Success,0.628051236606262,2.9795266735896426,0.25684646367310826,2.8305970363797295,2.7191864047058685,1.866528184251356,0.597428136094172,1957122.6031752978,1090663.3713916235,0.5827654170450314,2,132
Success,0.4573798504587221,0.7487520147736064,1.1011501420530392,1.1109249261371401,1.2641641752328634,0.9597772889669085,2.520465025625402,1294431.5713324451,4675883.440888798,0.5477102376956542,2,133
Success,2.490441344582981,2.6100456331177617,0.219465965487334,0.7588284201022024,1.368750808816581,0.8253659362079677,0.5356230285343118,1441496.68793333,931932.199497885,0.6063540712915003,2,134
Success,2.715951727875822,1.8980013670468516,0.25890108090017594,0.5298840219987875,2.057804953502556,0.24540286562313285,1.8554565429132797,1318668.587384841,1099388.0223747299,0.5722285718811762,2,135
Success,2.1506246148912314,2.166955435163906,1.2065752234153144,1.0428492045311613,2.4858995575025533,0.5838098053910236,2.62780249202429,1730341.1058832011,5123556.626742569,0.5673306248913055,2,136
Success,2.148727777062354,2.621092064041233,0.688357808120033,0.6224798941160598,0.900680114860867,1.7378346611771371,2.0597528377227485,1926175.148700716,2923017.264833569,0.6006334702530768,2,137
Success,1.7334577977161398,1.626599562692737,2.3559819486761104,0.8042988769911608,1.9440933322932006,0.43897290198255035,0.3749527465061098,1603742.2598268997,10004355.046722524,0.4896915876337358,2,138
Success,2.59528963523082,2.170242006264066,1.4685186212496202,0.4739356498228041,1.2940010954455565,1.5257209581855837,0.6849652357480425,2069578.1798474162,6235863.431789125,0.5795359779555376,2,139
Success,1.7095810088072156,1.1967235002235324,2.321728902867225,1.913190156848769,0.524480632800672,0.9410489114466603,1.7246670181256298,1860319.2502529938,9858904.173511758,0.5646188059925195,2,140
Success,2.34819217364745,1.964099630212984,0.22575174452656302,0.48412032002488986,2.160004980359016,2.244357920439774,2.34963532539101,2272083.591031943,958623.9002933985,0.581028807264619,2,141
Success,1.9583472757525204,2.8012655230322574,0.2654962261851258,0.36715549343735887,1.368750808816581,1.1002702725224773,0.5356230285343118,1413493.9458387522,1127393.4046113947,0.6172123299312828,2,142
Success,0.58810697487367,1.8980013670468516,0.28357646674459214,0.48412032002488986,2.057804953502556,0.21417243476941233,0.6502625439689962,711963.5414397384,1204168.6727702601,0.5776476769865286,2,143
Success,2.395694201954039,1.974874733874164,0.9222365576024356,2.002339009633736,2.4882221605634043,1.7545622724784944,0.632348217781416,2347611.507307758,3916151.3798976624,0.5505335069402357,2,144
Success,2.6885447726454013,0.7320121829411965,1.274670590796817,1.049860252798307,1.7765592128895265,0.3078393783500238,1.5274414917477361,1572153.0026118886,5412714.288881862,0.5125911883503864,2,145
Success,0.9534398758373082,1.6622811281534522,2.3556723905912755,2.4417338460246594,2.2559302528146876,0.3082716918422073,0.292727369510831,1583402.866811434,10003040.550662816,0.44614824777506923,2,146
