Solution_ID,pv,gas_boiler,gas_chp,heat_pump_air,heat_pump_ground,electrolyser,battery_storage,thermal_storage,hydrogen_storage,Cost,Emissions_kg,Resilience,Knee_Cost_Emissions,Knee_Cost_Resilience,Knee_Emissions_Resilience,Ideal_Distance
0,2.235642732987498,4.997184636089519,2.963643915854005e-09,0.00032574717476137414,0.11440168363765982,0.0009089009020012372,2.4017258219696473,1.067949502308971,1.4852495179030065e-13,0.0,0.0,0.6192391361713081,YES,NO,NO,NO
1,2.9159662060132665,4.996257656720738,1.7887613388124391e-06,0.006347979314021422,0.06154323002993687,0.004702053240252231,1.8373324597996876,4.990053334351692,1.8006001903307083,576.4282141537929,28328.04158749141,0.6258283353249185,NO,YES,NO,NO
2,2.748524368548936,4.999682612512841,0.061559658166405656,0.00038787142626981255,0.11091655713048404,0.004866544868748197,2.3770520041422754,4.9797612696754605,0.04054880575256187,39.66969506392367,270478.7949249228,0.6363174204834874,NO,NO,NO,NO
3,2.2147497933074964,4.994083916341972,0.10281870214199891,0.012412748312492934,0.10857549695340805,0.00032255279252814753,3.2332295265168334,1.8636963324779041,8.555997767761421e-14,0.0,436605.5530475455,0.6329365750011926,NO,NO,NO,NO
4,2.916338553730617,4.996654933682279,0.1008947315505538,0.010655920024846905,0.11404037974041249,0.08092749227030334,2.398354894071333,4.963347086193611,1.4130850213023713e-13,0.0,428435.6751301505,0.6311176195577044,NO,NO,YES,NO
5,2.717551932045527,4.999818147192691,0.08314550439570784,0.0069013954218640795,0.14606603783393585,0.004694167649936557,2.04167047668547,4.788816471363536,3.3552750943577754e-05,0.006967174647273633,353066.0101113719,0.6349204047188763,NO,NO,NO,NO
6,0.9941480235037332,4.999528582230769,1.9964654382038547e-05,0.003922748445695106,0.05571812476673147,0.005926922268280702,2.692291871774376,4.96263972581985,1.4600901986419696,451.2496760177108,29196.281020176568,0.6262411532685805,NO,NO,NO,NO
7,3.049984201129361,4.999363774244242,2.6673341779656917e-06,0.0005276137854185948,0.0007589348142574004,0.004280251458306144,2.668850896736273,0.6426361210300918,1.4547991658087807,389.2455754526895,4400.368892794353,0.6227947036984817,NO,NO,NO,NO
8,2.68716114681533,4.997161410810478,0.05353182373499935,0.004063039381467038,0.10941494890145953,0.004986442857384351,2.058300576174365,4.943202432732528,0.7338617177162392,201.1458642530568,237648.34284108217,0.6355804559868681,NO,NO,NO,NO
9,0.32592022644351903,4.991640267966768,0.010392090305765309,0.003988562591010511,0.07086878181509904,0.005683419410854389,2.6444966054710415,4.946239670378958,1.46611075156328,440.91464531673284,68999.27882404978,0.629181688425688,NO,NO,NO,NO
10,2.263090727697325,4.999294810659935,0.014116340766743344,0.00645918458286944,0.06259601317743264,0.004279462398395189,0.584913151265785,4.906901706643285,1.169271742303047,369.3916969685886,84061.14791296981,0.6302392700841402,NO,NO,NO,NO
11,0.8461792251425213,4.996614121811712,1.472025187679956e-05,0.0002561018222922828,0.0018537866964592926,0.0033675271034061278,3.3204178419655808,0.4943381236116151,1.6774273654617131,505.49751028717105,3329.7051334790176,0.6227818422588829,NO,NO,NO,NO
12,1.2206635790313782,4.999864282969497,1.3971262609957128e-05,8.746109922074257e-05,0.001529143110340081,0.005824542495776614,2.456406893561112,0.09073922069250834,1.2212553719326829,288.23834745989643,529.6810295154814,0.6226661813612813,NO,NO,NO,NO
13,2.813892192176133,4.999679540171697,5.1919464648443015e-06,0.0002561018222922828,0.0018537866964592926,0.0033015714336486275,3.288725350346239,1.1273128631081648,1.7091064515160057,540.1685760730174,7783.5468973938005,0.6235328155951434,NO,NO,NO,NO
