n_gen,n_eval,best_cost,best_emissions,best_resilience,n_pareto
60,4800,4.788000455427902e-08,0.0,0.5563109028705473,80
61,4880,4.788000455427902e-08,0.0,0.5563109028705473,80
62,4960,2.0162454960405877e-09,0.0,0.5563320652081338,80
63,5040,2.0162454960405877e-09,0.0,0.5563320652081338,80
64,5120,2.0162454960405877e-09,0.0,0.5759219521904718,80
65,5200,2.0162454960405877e-09,0.0,0.6094227139461406,80
66,5280,2.012311807123347e-09,0.0,0.5992288130015089,80
67,5360,2.012311807123347e-09,0.0,0.6003096876935998,80
68,5440,2.012311807123347e-09,0.0,0.6012101326640233,80
69,5520,2.012311807123347e-09,0.0,0.6015541360337251,80
70,5600,7.417061640951898e-13,0.0,0.6015541360337251,80
71,5680,7.417061640951898e-13,0.0,0.6034623242112389,80
72,5760,7.417061640951898e-13,0.0,0.6034623242112389,80
73,5840,6.962568869091712e-13,0.0,0.6034623242112389,80
74,5920,6.962568869091712e-13,0.0,0.6034623242112389,80
75,6000,6.962568869091712e-13,0.0,0.6034623242112389,80
76,6080,6.962568869091712e-13,0.0,0.6034623242112389,80
77,6160,6.962568869091712e-13,0.0,0.6010881291647345,80
78,6240,6.962568869091712e-13,0.0,0.6010881291647345,80
79,6320,6.962568869091712e-13,0.0,0.6010881291647345,80
80,6400,6.962568869091712e-13,0.0,0.6010881291647345,80
81,6480,6.962568869091712e-13,0.0,0.6010881291647345,80
82,6560,6.962568869091712e-13,0.0,0.6010881291647345,80
83,6640,6.962568869091712e-13,0.0,0.606116230882725,80
84,6720,6.962568869091712e-13,0.0,0.606116230882725,80
85,6800,6.962568869091712e-13,0.0,0.606116230882725,80
86,6880,6.962568869091712e-13,0.0,0.606116230882725,80
87,6960,6.962568869091712e-13,0.0,0.6062926358019833,80
88,7040,6.962568869091712e-13,0.0,0.6062926358019833,80
89,7120,6.962568869091712e-13,0.0,0.5995610201944599,80
90,7200,6.81968258130851e-13,0.0,0.5995610201944599,80
91,7280,6.81968258130851e-13,0.0,0.5995610201944599,80
92,7360,6.81968258130851e-13,0.0,0.5995610201944599,80
93,7440,6.422418681532514e-13,0.0,0.5999903995300192,80
94,7520,6.422418681532514e-13,0.0,0.5999903995300192,80
95,7600,6.422418681532514e-13,0.0,0.6062862427822452,80
96,7680,6.422418681532514e-13,0.0,0.6062862427822452,80
97,7760,6.422418681532514e-13,0.0,0.6062862427822452,80
98,7840,6.422418681532514e-13,0.0,0.6062862427822452,80
99,7920,6.422418681532514e-13,0.0,0.6062862427822452,80
100,8000,6.422418681532514e-13,0.0,0.6062862427822452,80
101,8080,6.422418681532514e-13,0.0,0.6062862427822452,80
102,8160,6.422418681532514e-13,0.0,0.6062862427822452,80
103,8240,6.422418681532514e-13,0.0,0.6062862427822452,80
104,8320,6.422418681532514e-13,0.0,0.6058017191900349,80
105,8400,6.422418681532514e-13,0.0,0.6058017191900349,80
106,8480,6.422418681532514e-13,0.0,0.6058017191900349,80
107,8560,6.422418681532514e-13,0.0,0.6058017191900349,80
108,8640,6.422418681532514e-13,0.0,0.6058017191900349,80
109,8720,6.422418681532514e-13,0.0,0.6058017191900349,80
110,8800,6.422418681532514e-13,0.0,0.6056655914311285,80
111,8880,6.422418681532514e-13,0.0,0.6056655914311285,80
112,8960,6.422418681532514e-13,0.0,0.6056655914311285,80
113,9040,6.422418681532514e-13,0.0,0.605801769896523,80
114,9120,6.422418681532514e-13,0.0,0.6059599317496285,80
115,9200,6.422418681532514e-13,0.0,0.6059599317496285,80
116,9280,6.422418681532514e-13,0.0,0.6059599317496285,80
117,9360,6.422418681532514e-13,0.0,0.6130602113124841,80
118,9440,6.422418681532514e-13,0.0,0.6130602113124841,80
119,9520,6.418869524702223e-13,0.0,0.6130604566928655,80
120,9600,6.418869524702223e-13,0.0,0.6130604566928655,80
121,9680,6.418869524702223e-13,0.0,0.6130604566928655,80
122,9760,6.418869524702223e-13,0.0,0.6130604566928655,80
123,9840,6.418869524702223e-13,0.0,0.6130604566928655,80
124,9920,6.418869524702223e-13,0.0,0.6130604566928655,80
125,10000,6.418869524702223e-13,0.0,0.6130604566928655,80
126,10080,0.0,0.0,0.6192208463016913,80
127,10160,0.0,0.0,0.6192208463016913,80
128,10240,0.0,0.0,0.6192208463016913,80
129,10320,0.0,0.0,0.6192208463016913,80
130,10400,0.0,0.0,0.6192208463016913,80
131,10480,0.0,0.0,0.6192208463016913,80
132,10560,0.0,0.0,0.6192208463016913,80
133,10640,0.0,0.0,0.6192208463016913,80
