n_gen,n_eval,best_cost,best_emissions,best_resilience,n_pareto
58,4640,5.093376428731653e-09,0.0,0.5799292079984841,80
59,4720,9.234969513036893e-10,0.0,0.5811752818327112,80
60,4800,9.234969513036893e-10,0.0,0.5949257474896101,80
61,4880,9.234969513036893e-10,0.0,0.5949257474896101,80
62,4960,9.234969513036893e-10,0.0,0.5949257474896101,80
63,5040,9.234969513036893e-10,0.0,0.5950765314528816,80
64,5120,9.234969513036893e-10,0.0,0.5950765314528816,80
65,5200,9.234969513036893e-10,0.0,0.5950765314528816,80
66,5280,9.234969513036893e-10,0.0,0.5950711730329621,80
67,5360,9.234969513036893e-10,0.0,0.5950711730329621,80
68,5440,9.234969513036893e-10,0.0,0.5950711730329621,80
69,5520,9.234969513036893e-10,0.0,0.5948370333550551,80
70,5600,9.234969513036893e-10,0.0,0.5948370333550551,80
71,5680,9.234969513036893e-10,0.0,0.5948370333550551,80
72,5760,5.931247266963002e-10,0.0,0.5948370333550551,80
73,5840,5.931247266963002e-10,0.0,0.5948370333550551,80
74,5920,5.931247266963002e-10,0.0,0.5948370333550551,80
75,6000,5.931247266963002e-10,0.0,0.5948370333550551,80
76,6080,5.931247266963002e-10,0.0,0.5948370333550551,80
77,6160,5.931247266963002e-10,0.0,0.6139053521315166,80
78,6240,5.931247266963002e-10,0.0,0.6139053521315166,80
79,6320,5.931247266963002e-10,0.0,0.6139053521315166,80
80,6400,5.931247266963002e-10,0.0,0.6139053521315166,80
81,6480,5.931247266963002e-10,0.0,0.6139053521315166,80
82,6560,5.931247266963002e-10,0.0,0.6139053521315166,80
83,6640,5.931247266963002e-10,0.0,0.6144021415227912,80
84,6720,5.931247266963002e-10,0.0,0.6144021415227912,80
85,6800,6.641015713453166e-13,0.0,0.600115843163121,80
86,6880,6.641015713453166e-13,0.0,0.600115843163121,80
87,6960,6.641015713453166e-13,0.0,0.600115843163121,80
88,7040,6.641015713453166e-13,0.0,0.600115843163121,80
89,7120,6.641015713453166e-13,0.0,0.600115843163121,80
90,7200,6.641015713453166e-13,0.0,0.600115843163121,80
91,7280,6.545132193712517e-13,0.0,0.6027110974140877,80
92,7360,6.545132193712517e-13,0.0,0.6027110974140877,80
93,7440,6.545132193712517e-13,0.0,0.6027110974140877,80
94,7520,6.545132193712517e-13,0.0,0.6040647041971409,80
95,7600,6.545132193712517e-13,0.0,0.6040647041971409,80
96,7680,6.545132193712517e-13,0.0,0.6074105904321968,80
97,7760,6.545132193712517e-13,0.0,0.6081538349603266,80
98,7840,0.0,0.0,0.6081538349603266,80
99,7920,0.0,0.0,0.6081538349603266,80
100,8000,0.0,0.0,0.6081538349603266,80
101,8080,0.0,0.0,0.613526396723083,80
102,8160,0.0,0.0,0.613526396723083,80
103,8240,0.0,0.0,0.613526396723083,80
104,8320,0.0,0.0,0.613753804633173,80
105,8400,0.0,0.0,0.613753804633173,80
106,8480,0.0,0.0,0.613753804633173,80
107,8560,0.0,0.0,0.613753804633173,80
108,8640,0.0,0.0,0.613753804633173,80
109,8720,0.0,0.0,0.613753804633173,80
110,8800,0.0,0.0,0.613753804633173,80
111,8880,0.0,0.0,0.613753804633173,80
112,8960,0.0,0.0,0.613753804633173,80
113,9040,0.0,0.0,0.613753804633173,80
114,9120,0.0,0.0,0.613753804633173,80
115,9200,0.0,0.0,0.613753804633173,80
116,9280,0.0,0.0,0.613753804633173,80
117,9360,0.0,0.0,0.613753804633173,80
118,9440,0.0,0.0,0.613753804633173,80
119,9520,0.0,0.0,0.613753804633173,80
120,9600,0.0,0.0,0.613753804633173,80
121,9680,0.0,0.0,0.613753804633173,80
122,9760,0.0,0.0,0.6137561093129869,80
123,9840,0.0,0.0,0.6139437613177514,80
124,9920,0.0,0.0,0.6139438293298836,80
125,10000,0.0,0.0,0.6136577987714271,80
126,10080,0.0,0.0,0.6136577987714271,80
127,10160,0.0,0.0,0.6136577987714271,80
128,10240,0.0,0.0,0.6136577987714271,80
129,10320,0.0,0.0,0.6136577987714271,80
130,10400,0.0,0.0,0.6143398438277703,80
131,10480,0.0,0.0,0.6143398438277703,80
132,10560,0.0,0.0,0.6143359900887835,80
133,10640,0.0,0.0,0.6143359900887835,80
134,10720,0.0,0.0,0.6143359900887835,80
135,10800,0.0,0.0,0.6143359900887835,80
136,10880,0.0,0.0,0.6143359900887835,80
137,10960,0.0,0.0,0.6143359900887835,80
138,11040,0.0,0.0,0.614347200868311,80
139,11120,0.0,0.0,0.6143818910017371,80
140,11200,0.0,0.0,0.6143818910017371,80
