Solution_ID,pv,gas_boiler,gas_chp,heat_pump_air,heat_pump_ground,electrolyser,battery_storage,thermal_storage,hydrogen_storage,Cost,Emissions_kg,Resilience,Knee_Cost_Emissions,Knee_Cost_Resilience,Knee_Emissions_Resilience,Ideal_Distance
46,3.483238389721045,4.998997383453225,0.014909743262865614,0.00026740431866184664,0.0708622619791601,0.004243075972925497,2.284550236170179,4.185745552371699,0.6387095214650693,209.46680104911877,82220.57953962238,0.6305532453521683,NO,NO,NO,NO
47,2.730829603920131,4.999949127277453,0.009262331626850319,2.074340532623334e-05,0.07345400177493644,0.0063807731142779475,1.9496405269848522,4.842747724959843,0.9753705327600073,306.1139970626679,64114.09112258538,0.6294256721566429,NO,NO,NO,NO
48,3.8313049753521162,4.997482586376685,0.000329806096258517,0.004105012278862656,0.031589641153090944,0.0034379935265457886,2.054233394476223,4.715169218781742,0.1466714284116604,133.336247553218,31104.3242765958,0.6262025233190509,NO,NO,NO,NO
49,3.4882817156345505,4.99892818697331,0.013143571274443253,0.0002348227012676398,0.07482961351163939,0.004233457961378384,2.166175678965391,4.441894099339617,0.6387095214650693,215.92428472276762,76589.31556090181,0.6296198098615485,NO,NO,NO,NO
50,3.483238389721045,4.99724777804002,0.03344065493435066,0.00026740431866184664,0.0708622619791601,0.004243075972925497,2.058284592468553,4.191379135400139,0.6514961572030642,197.1616128073866,156412.8273103533,0.6335445350347366,NO,NO,NO,NO
51,3.9987804171772536,4.998146347347391,0.04064487676911949,0.0036426129568553865,0.16522913103787565,0.0022056559231394073,1.5136490501116224,4.349866076752561,0.008719163246724747,14.421546057417762,176258.0677229433,0.6328605294523085,NO,NO,NO,NO
52,3.539842307028147,4.9900745829763355,0.0521691453207981,0.016896219066975905,0.09064603865689239,0.003433612518103998,2.9058854394341287,4.610175334634244,2.354734472477919e-10,27.99584832016532,229667.9949090462,0.6341046560571134,NO,NO,NO,NO
53,3.134917181499231,4.997497854262569,0.05759539021315444,0.0039080912585142385,0.3277087764159053,0.0022362302199935738,3.0032730473987446,4.558859167870544,0.00021015011094790634,0.04363733178182928,244570.94549077924,0.6295881812860831,NO,NO,NO,NO
54,2.9621382181031177,4.993700157344771,0.01462314097416826,0.002067196235532585,0.0628767998589843,0.0020504186151141498,1.9624347507148956,4.956003391808095,0.26773001390802076,145.91344302405562,87125.3557457194,0.6310830701128173,NO,NO,NO,NO
55,3.134917181499231,4.997497854262569,0.058277035297076035,0.003638903182582663,0.16770242606571262,0.0022362302199935738,1.7154889510562987,4.558415430179918,0.00021015011094790634,2.1609730002328744,248081.0025825598,0.6344873096996734,NO,NO,NO,NO
56,2.817190005396361,4.997284209018798,0.008243624615317899,0.00044653363179764625,0.07806882230784448,0.008048671391052855,1.3517458845864887,4.741798474862696,1.2640567182294968,368.7228738346274,58771.463287001025,0.6287207801698573,NO,NO,NO,NO
57,3.5319445552383852,4.99868705729717,0.028890935344646748,0.0039007304034448633,0.09097710802872555,0.002694430664152269,2.1740976547204443,4.832880187373497,5.70688299500249e-06,60.09788768712309,140152.5099088231,0.6327205473233586,NO,NO,NO,NO
58,2.8210988059205038,4.999002471470485,0.01845418820283473,0.0006748136990294149,0.06995110032532564,0.0024098436485860573,3.994281279732207,4.258466843485842,0.3891132072225404,152.51370236397108,96950.09692933229,0.6314634224291904,NO,NO,NO,NO
59,2.8210988059205038,4.999002471470485,0.011915464268127863,0.0006767799290450562,0.06997245698292821,0.002404181266665994,3.994281279732207,4.016218724564888,0.51137098518449,183.73027515415438,69051.59098294811,0.6290013587331421,NO,NO,NO,NO
60,3.5387714491246474,4.999673370438717,0.010058722841152636,0.00012849356515973545,0.18373174004970927,0.0005288403909653268,4.0467127828285445,3.77456839531596,8.104547530442287e-09,19.61720002254972,48416.03446709353,0.6239804273221298,NO,NO,NO,NO
61,3.3358138552614722,4.999357045696557,0.025048437409741053,0.0035162381285947873,0.1436980428475622,0.0012600912638156235,4.410443446620889,3.555649437074466,0.09848583111900902,35.17045434567341,110384.78469697216,0.6301783121387061,NO,NO,NO,NO
62,3.588119083231708,4.997552263861286,9.137333657996059e-07,0.0021053752454752504,0.008614393160283791,0.0021598773758047594,3.835170609373347,1.02984749313088,0.02302643959996853,25.748568760122712,6091.570663591284,0.6229674234878853,NO,NO,NO,NO
63,3.464556140253398,4.999786036095651,3.025644129014231e-10,0.0026098648847164146,0.07397378105706799,0.0012600912638156235,4.168721637009647,3.6850259941201653,0.09848583111900902,84.23036461799876,18282.549686618684,0.6246544120461843,NO,NO,NO,NO
64,3.2314062097931417,4.999896486410186,0.0618826117877498,0.003867348432529582,0.16031923980782364,0.000445515002225559,2.2300290931512223,4.707433302084888,5.766460966483023e-08,5.175595735124146,264280.6732003451,0.6348635811498122,NO,NO,NO,NO
65,3.4831601438336404,4.993609195146418,0.012909788794280503,0.00012265463269408618,0.07085743294797824,0.002228467818687176,2.1586946565193434,4.185745552371699,0.6387095214650693,224.7573829919224,74242.72896371702,0.6301730426725125,NO,NO,NO,NO
66,3.120743899007635,4.99724777804002,0.02377241796135837,0.0032435840396904106,0.06860515314432275,0.0026425761238462854,2.0532552785504894,4.892264668015893,0.008623713331359417,75.90550554181975,122491.84744996132,0.6318838795788503,NO,NO,NO,NO
67,2.8654273888521975,4.9933138524157945,0.013130254489264593,0.0013837871758630236,0.06033428964342749,0.0014093775817705296,2.3793797903335743,4.816627824629104,0.00012892595498023574,85.22177054074987,80523.42457846808,0.6303276258325368,NO,NO,NO,NO
68,2.7832642707576363,4.997208673075958,0.008156563156782964,0.0004462511897726271,0.07482961351163939,0.004233457961378384,1.3592953737210833,4.684641286959794,0.9654788001473751,310.89907790500126,58345.57368811748,0.6284492615100912,NO,NO,NO,NO
69,2.8210988059205038,4.999002471470485,0.0007710097394100033,0.0006748136990294149,0.06997245698292821,0.002404181266665994,3.994281279732207,4.258466843485842,0.3891132072225404,167.46104507597275,26200.299328221437,0.6258095338022258,NO,NO,NO,NO
70,2.9971687216780754,4.9935084398397835,0.01860150426880173,0.0013837694045403734,0.06980675631058249,0.0020517706115754848,2.9819569621850315,4.957010690115225,0.2667193722650577,140.2621414937078,102447.62841883671,0.6319413163433669,NO,NO,NO,NO
71,3.134917181499231,4.997497854262569,0.061749761686515664,0.003638903182582663,0.16770242606571262,0.0022362302199935738,1.7154889510562987,4.558415430179918,0.00021015011094790634,0.04363733178182928,262211.91563439,0.6345229101656168,NO,NO,NO,NO
72,3.6262967289726995,4.997482586376685,0.036794980890258636,0.0033470930946645876,0.08460371051389146,0.0034379935265457886,2.054233394476223,4.892268473116233,0.0010949993237719946,57.67610348979241,172946.14017385698,0.6333909333685618,NO,NO,NO,NO
73,3.8676096109195455,4.999818791375111,0.017505728064025484,0.003876471842730595,0.08534531896143521,0.002665299616004354,3.0299452736462804,4.466419326184887,0.0011684243588359223,62.91000317567089,92554.11063006204,0.630556684255142,NO,NO,NO,NO
74,3.120743899007635,4.99724777804002,0.02377241796135837,0.0034702245063904036,0.09136120191168012,0.0026425761238462854,2.0532552785504894,4.967707456133085,0.35304142456325716,146.85501091108478,120667.69430394044,0.6329153422130667,NO,NO,NO,NO
75,3.595707884933533,4.997552263861286,0.0010066929752950357,0.0021053752454752504,0.011002923423091823,0.0021598773758047594,3.7614675245305995,1.02984749313088,0.02302643959996853,24.07619896161071,9876.289068419002,0.6231476081150835,NO,NO,NO,NO
76,3.120066768972502,4.997497854262569,0.016695845285947745,0.011546733937501184,0.16770242606571262,0.0022362302199935738,2.194697158105277,3.8724796990765693,0.00021015011094790634,15.79053402178405,75474.50628010681,0.6268178050568665,NO,NO,NO,NO
77,3.6850795101583973,4.999002471470485,0.015187146893214432,0.0019003712491089228,0.07089444156350477,0.0025888535086563405,2.3175887891919356,4.272006476095154,0.3891132072225404,153.98643750297504,83680.8070383574,0.6308590242688679,NO,NO,NO,NO
78,3.3960641609908286,4.997552263861286,9.137333657996059e-07,0.0021053752454752504,0.02433528345081582,0.0021593581477050696,3.822271833401205,1.0341565908113532,0.6729107730736584,185.01262219129222,4531.21728063354,0.6226475966785844,NO,NO,NO,NO
79,3.8391418545332803,4.99736940241844,0.018061542773825295,0.0017882968611353527,0.0709007739846564,0.0025798049164657234,2.2188061557487466,4.896695146404599,0.40325930743242944,170.5580408790062,99676.8224898998,0.6319152025636474,NO,NO,NO,NO
