Solution_ID,pv,gas_boiler,gas_chp,heat_pump_air,heat_pump_ground,electrolyser,battery_storage,thermal_storage,hydrogen_storage,Cost,Emissions_kg,Resilience,Knee_Cost_Emissions,Knee_Cost_Resilience,Knee_Emissions_Resilience,Ideal_Distance
0,1.9999914113339166,1.999998968139322,1.9999994813096822,1.9999841002154708,1.9999757819867794,1.9999535493481349,1.9027301232616245,1.6004013828341621,0.18182510734694424,37.75569044325737,8492724.197452523,0.5566965858826156,NO,NO,NO,NO
1,1.9999255071908315,1.9999753023180953,0.10000000001932197,1.9995806360444661,1.99998788506116,1.999951744391634,1.6934646847082016,1.674814354248655,0.1006251945620672,20.894659445621457,424636.3200820481,0.5496443231862409,NO,NO,NO,NO
2,1.9997953409671225,1.9999549104396994,0.6955055235130828,1.9999905836497112,1.999351020813962,1.9999616219804264,1.8988594633583193,1.4891023939428611,1.9753184105350328,410.36562341020107,2953369.060442689,0.5519382446930419,YES,YES,NO,NO
3,1.999988814423727,1.999847967062551,0.5126077329222114,1.9996663226414502,1.9999515726523927,1.9960420642636663,1.7073043733545061,1.7928799518444627,0.10000000049869846,20.764838906159444,2176718.6131163067,0.5512192119251017,NO,NO,NO,NO
4,1.999923116513513,1.9999179161687706,0.9029921749465006,1.9999636149931705,1.9994707650026498,1.9998218752793369,1.5673856895298155,1.4620072489357692,0.9355927542229321,194.3127110932213,3834432.741580781,0.5526980055023737,NO,NO,NO,NO
5,1.999988126618656,1.9999316927073063,1.958753543704883,1.9995448584045434,1.9999807857244656,1.9999980899528949,1.8735793190080057,1.6953332457987167,1.223389388111316,254.10467064360603,8317578.965858007,0.5565266469919679,NO,NO,NO,NO
6,1.9996606932453633,1.9999640569840338,0.8507906385648938,1.9996395124087203,1.999984359657321,1.9999509397395776,1.7480692988297881,0.5302976203797817,0.45614898368190043,94.72574414899958,3612766.058506465,0.5525046309179004,NO,NO,NO,NO
7,1.9999884391469365,1.9999849676890247,0.7594506429751008,1.9999779743788264,1.9999842939669685,1.9999917878539302,1.8394426831144448,1.6742477000458225,1.7253342432714154,358.4083737286623,3224903.262545807,0.5521783600833832,NO,NO,NO,NO
8,1.999995876480263,1.9999532846080053,0.6125902858525575,1.9999887345692202,1.9999440643466853,1.9999569762093559,1.9181442154437358,1.5210963863382432,1.301875848306988,270.41204125945757,2601280.846521781,0.5516191657971635,NO,NO,NO,NO
9,1.999975760199244,1.999977418246681,1.4175951752481395,1.9999819961698544,1.9999972524277096,1.9998493850687213,1.933755872271984,1.5207461593659002,0.36821254190580743,76.46245322258832,6019623.98467125,0.5546012409382067,NO,NO,NO,NO
