Solution_ID,pv,gas_boiler,gas_chp,heat_pump_air,heat_pump_ground,electrolyser,battery_storage,thermal_storage,hydrogen_storage,Cost,Emissions_kg,Resilience,Knee_Cost_Emissions,Knee_Cost_Resilience,Knee_Emissions_Resilience,Ideal_Distance
0,1.9999134694163765,1.9999730320770566,0.6237564370165446,1.9998088010611341,1.9986054626229743,1.997086549919028,1.9569066115383913,1.9368697997023687,0.10000000234337633,20.764839289203902,2648696.3799101724,0.5516824627820657,NO,NO,NO,NO
1,1.9999696249995154,1.999956156828957,0.4848609227805345,1.9999182170485272,1.9999817241752331,1.9997963132412,1.4556402622116615,1.9033015733472687,1.9832412821179315,412.0124588911661,2058895.579613304,0.5511513275924466,NO,YES,NO,NO
2,1.9997025094541494,1.9999779338557262,0.10000000003389867,1.9999823040651457,1.9993135055130442,1.999995503883761,1.6028981952969283,1.774773376618463,0.10004896696037666,20.775006712994248,424636.3201439463,0.549649677101343,NO,NO,NO,NO
3,1.9999753167904832,1.999721694255907,1.9998469834404407,1.9972884669181634,1.9996545420577443,1.9999698371935368,1.9957422564722527,1.7974762976895586,0.1931919995764624,40.11608486268282,8492076.636112496,0.5566898469393055,NO,NO,NO,NO
4,1.9999801113989182,1.999991681607686,0.2572203131573574,1.9990652721209505,1.9999154059660849,1.9999895009985713,1.7356072809294454,1.9033948222914818,1.169174294931605,242.84023732227772,1092250.8720838781,0.5502664933665843,NO,NO,NO,NO
5,1.9999816999168916,1.999968086589644,1.570105173232094,1.9995251798344191,1.9998478156194401,1.9999678573194892,1.9389826135860453,1.966373107989634,0.3638960287866785,75.56604635778075,6667236.827742388,0.5551535815967378,NO,NO,NO,NO
6,1.9999692297321896,1.999722887625612,0.31814331944317764,1.9994956782999294,1.9999064550627033,1.9997535317223338,1.675717645536622,1.891259513212706,0.9790371371554989,203.33814364215613,1350952.0840093545,0.5505236093887237,NO,NO,NO,NO
7,1.9997486137657727,1.9998097928815153,1.8782728822852648,1.9972884669181634,1.9999935181752788,1.9999699930841668,1.9706437330624573,1.811999945397048,1.9114338512068523,397.08682391521114,7975828.846894079,0.5562432060698757,NO,NO,NO,NO
8,1.9999816999168916,1.999968086589644,0.3810428116767548,1.9998071199343064,1.9998478156194401,1.9999678573194892,1.9389826135860453,1.972358407307345,0.5515832885917928,114.54648757657787,1618046.173128702,0.5507547967222475,NO,NO,NO,NO
9,1.9999074960412075,1.9999960998994057,1.781507942895514,1.9999543598070542,1.999519473368076,1.9999824314121866,1.7977183036132443,1.8677291941417782,1.7016571308349566,353.4874910666923,7564929.769219212,0.5558936636473621,NO,NO,NO,NO
10,1.999920387122254,1.999981060551326,1.21052544185777,1.997423202559225,1.9678469784671777,1.999810097916805,1.8258003509520195,1.9092430399464075,0.21033268067732724,43.675675936268476,5140330.688968573,0.5538277759141363,NO,NO,NO,NO
11,1.9996735932368161,1.99998018500919,1.2568804006367384,1.9999930947860207,1.9990842231294597,1.9999742314527313,1.9012541850310876,1.773950839181731,0.1271713413700859,26.406924038609404,5337170.680065102,0.5540593015530879,NO,NO,NO,NO
12,1.9999333260500638,1.9999778330501217,1.7206375783058343,1.9990563583271872,1.9992384480040049,1.9999912725429387,1.9093921148922792,1.9703520157975531,1.7549548025647064,364.5645735280387,7306452.093055015,0.5556935720061578,NO,NO,NO,NO
13,1.9997260405659227,1.9999779338557262,1.2983416398071523,1.9999911616206654,1.9999176467839517,1.9999950485569082,1.5951239681163973,1.7764250088685427,1.4411995108729476,299.3621355141154,5513230.160304747,0.5541787271613532,NO,NO,NO,NO
14,1.9999696889733574,1.999956156828957,1.0930004958427886,1.9999181454943074,1.9999523612250973,1.9997963132412,1.3077961215508838,1.9033015733472687,1.9832412821179315,412.0124588911661,4641277.0831285715,0.5534264284636208,YES,NO,NO,NO
15,1.9999818664296565,1.9999937511515775,0.8999946706436834,1.9999254700681763,1.9998902200610615,1.9968133360907165,1.6085520498615677,1.547824955423528,0.2946101182308023,61.17750606900287,3821704.2496174583,0.55268147057112,NO,NO,NO,NO
16,1.9999766985281957,1.9999997339773818,0.5688975043706679,1.9999821347957942,1.9998365852370805,1.9997520236044746,1.6099485944938994,1.9329016870969817,0.14047508588906144,29.169425142685323,2415745.4271314424,0.5514957461242948,NO,NO,NO,NO
17,1.999995421736932,1.9992741905472462,1.8345884882717334,1.9999930947860207,1.9991583925257201,1.9999593565098872,1.4475263520514638,1.7756090219852505,0.5945324725472008,123.46714503966606,7790329.043740718,0.5560848867408702,NO,NO,NO,NO
18,1.9999691730602003,1.9999848469002652,0.296133060162742,1.9973741340538225,1.9687754953055339,1.9997532636194293,1.8002731298051744,1.9072005356917592,0.9628926324585838,199.98408658111242,1257488.528978453,0.5503523509922451,NO,NO,NO,NO
19,1.9987575082113236,1.999981385056404,1.1288675016706275,1.999758950154528,1.9993989367169425,1.9999518798169658,1.951478316026163,1.3627258263243742,1.467435957781133,304.8139088954845,4793581.416770091,0.5535513463009101,NO,NO,NO,NO
20,1.9997482739402233,1.9999824327178324,0.5342511217815046,1.9995251026099627,1.9998837867011268,1.9999570588586313,1.54971055104865,1.756809681083945,0.11324263462461334,23.514650535624458,2268624.3030916997,0.5513540325007057,NO,NO,NO,NO
21,1.9957148403535148,1.999968086589644,0.3810428116767548,1.9999428297732276,1.9995210119853564,1.9999678573194892,1.9442740705759174,1.976794243837083,0.4749853866580904,98.63787515046717,1618046.173128702,0.5507357474981512,NO,NO,NO,NO
22,1.9999982904893228,1.9999927358098828,1.356425858851717,1.9995244484144157,1.9998829230932809,1.9999569950752485,1.5522170752873663,1.891818785400053,0.4487610711528839,93.19134912207964,5759876.850556326,0.5543844732012959,NO,NO,NO,NO
23,1.9999105808839648,1.9999817409883256,1.520335366404773,1.999813710645342,1.9998795397507927,1.9972163824668727,1.5721060489734475,1.5168635265757526,1.227071040533954,254.86973362600287,6455896.151559744,0.5549724024278233,NO,NO,NO,NO
24,1.9999105808839648,1.99980621561164,1.523101915482791,1.9996635914347436,1.9998795397507927,1.9972163824668727,1.950528053916828,1.8169850317586744,1.850094190323894,384.33814862925175,6467643.923755634,0.5549875402901302,NO,NO,NO,NO
25,1.999920387122254,1.999981060551326,1.390762738913268,1.997423202559225,1.9687754953055339,1.9998209160435778,1.8002731298051744,1.9072005356917592,0.21470471072972253,44.58361170134613,5905683.714452512,0.5544847747083758,NO,NO,NO,NO
26,1.999921032016877,1.9999879777471008,1.4907396107430424,1.999868707062637,1.9999867669756821,1.9999894927055606,1.8023470038313354,1.94434174549294,0.778071090381712,161.5905013002386,6330221.82384158,0.5548717123030242,NO,NO,NO,NO
