n_gen,n_eval,best_cost,best_emissions,best_resilience,n_pareto
52,4160,20.76483906503664,424638.97802763473,0.5490010081585299,80
53,4240,20.76483906503664,424638.97802763473,0.5490010081585299,80
54,4320,20.76483906503664,424638.97802763473,0.5492105943495097,80
55,4400,20.76483906503664,424638.97802763473,0.5492105943495097,80
56,4480,20.76483906503664,424638.97802763473,0.5492105943495097,80
57,4560,20.76483906503664,424638.97802763473,0.5492105943495097,80
58,4640,20.76483906503664,424638.97802763473,0.5492105943495097,80
59,4720,20.76483906503664,424638.97802763473,0.5492105943495097,80
60,4800,20.76483906503664,424638.97802763473,0.5492248074262984,80
61,4880,20.76483906503664,424638.97802763473,0.5492248074262984,80
62,4960,20.76483906503664,424638.97802763473,0.5492248074262984,80
63,5040,20.76483906503664,424638.97802763473,0.5492248074262984,80
64,5120,20.76483906503664,424636.332282071,0.5492248074262984,80
65,5200,20.76483906503664,424636.332282071,0.5492248074262984,80
66,5280,20.76483906503664,424636.332282071,0.5492248074262984,80
67,5360,20.764839012469114,424636.332282071,0.5492248074262984,80
68,5440,20.764839012469114,424636.332282071,0.5493444290612046,80
69,5520,20.764839012469114,424636.332282071,0.5493444290612046,80
70,5600,20.764839012469114,424636.332282071,0.5494350418461633,80
71,5680,20.764839012469114,424636.332282071,0.549484068213985,80
72,5760,20.764839012469114,424636.332282071,0.549484068213985,80
73,5840,20.764839012469114,424636.332282071,0.549484068213985,80
74,5920,20.764839012469114,424636.332282071,0.549484068213985,80
75,6000,20.764839012469114,424636.332282071,0.549484068213985,80
76,6080,20.764839012469114,424636.332282071,0.549484068213985,80
77,6160,20.764839012469114,424636.332282071,0.5496112172923058,80
78,6240,20.764839012469114,424636.332282071,0.5496112172923058,80
79,6320,20.764839012469114,424636.332282071,0.5496246644735371,80
80,6400,20.764839012469114,424636.332282071,0.5496246644735371,80
81,6480,20.764839012469114,424636.332282071,0.5496211624063484,80
82,6560,20.764839012469114,424636.332282071,0.5495871714195439,80
83,6640,20.764839012469114,424636.332282071,0.5495871714195439,80
84,6720,20.764839012469114,424636.332282071,0.5495871714195439,80
85,6800,20.764839012469114,424636.332282071,0.5495891250986225,80
86,6880,20.764839012469114,424636.332282071,0.5495891250986225,80
87,6960,20.764839012469114,424636.332282071,0.5495891250986225,80
88,7040,20.764839012469114,424636.3265606615,0.5495891250986225,80
89,7120,20.764839012469114,424636.3265606615,0.5495891250986225,80
90,7200,20.764839012469114,424636.3265606615,0.5495891250986225,80
91,7280,20.764839012469114,424636.3265606615,0.5495891250986225,80
92,7360,20.764839012469114,424636.3265606615,0.5495806192346705,80
93,7440,20.764839012469114,424636.3265606615,0.5495806192346705,80
94,7520,20.764839012469114,424636.3265606615,0.5496221415897435,80
95,7600,20.764839012469114,424636.3265606615,0.5496221415897435,80
96,7680,20.764839012469114,424636.3265606615,0.5496221415897435,80
97,7760,20.764839012469114,424636.3224630626,0.5496211435204647,80
98,7840,20.764839012469114,424636.3224630626,0.5496211435204647,80
99,7920,20.764839012469114,424636.3224630626,0.5495781243182477,80
100,8000,20.764839012469114,424636.3224630626,0.549628521638305,80
101,8080,20.764839012469114,424636.3224630626,0.549628521638305,80
102,8160,20.764839012469114,424636.3224630626,0.549628521638305,80
103,8240,20.764839012469114,424636.3224630626,0.549628521638305,80
104,8320,20.764839012469114,424636.3224630626,0.549628521638305,80
105,8400,20.764839012469114,424636.3224630626,0.5496315686993428,80
106,8480,20.764839012469114,424636.3224630626,0.5496315686993428,80
107,8560,20.764839012469114,424636.3224630626,0.5496315686993428,80
108,8640,20.764838939684914,424636.3224630626,0.5496315686993428,80
109,8720,20.764838939684914,424636.3224630626,0.5496322813740453,80
110,8800,20.764838939684914,424636.3224630626,0.5496322813740453,80
111,8880,20.764838939684914,424636.3224630626,0.5496322813740453,80
112,8960,20.764838939684914,424636.3224630626,0.5496322813740453,80
113,9040,20.764838939684914,424636.3224630626,0.5496326771434952,80
114,9120,20.7648389216519,424636.3224630626,0.5496326771434952,80
115,9200,20.7648389216519,424636.3224630626,0.5496326771434952,80
116,9280,20.764838837655326,424636.3224630626,0.5496326771434952,80
117,9360,20.764838837655326,424636.3224630626,0.5496326771434952,80
118,9440,20.764838837655326,424636.3224630626,0.5496326771434952,80
119,9520,20.764838837655326,424636.3224630626,0.5496326771434952,80
120,9600,20.764838837655326,424636.3224630626,0.5496326771434952,80
121,9680,20.764838837655326,424636.3224630626,0.5496326771434952,80
122,9760,20.764838837655326,424636.3224630626,0.5496354419479653,80
123,9840,20.764838837655326,424636.3224630626,0.5496354419479653,80
124,9920,20.764838837655326,424636.3224630626,0.5496354419479653,80
125,10000,20.764838808119094,424636.3224630626,0.5496354419479653,80
126,10080,20.764838808119094,424636.3224630626,0.5496354419479653,80
127,10160,20.764838808119094,424636.3224630626,0.5496354419479653,80
128,10240,20.764838808119094,424636.3224630626,0.5496354419479653,80
129,10320,20.764838808119094,424636.3224630626,0.5496051162500962,80
130,10400,20.764838808119094,424636.3224630626,0.5496051162500962,80
131,10480,20.764838808119094,424636.3224630626,0.5496354419479653,80
132,10560,20.764838805742354,424636.3224630626,0.5496354419479653,80
133,10640,20.764838805742354,424636.3224630626,0.5496354419479653,80
134,10720,20.764838805742354,424636.3224630626,0.5496354419479653,80
135,10800,20.764838805742354,424636.3224630626,0.5496354419479653,80
136,10880,20.764838805742354,424636.3224630626,0.5496379054163626,80
137,10960,20.764838805742354,424636.3224630626,0.5496379054163626,80
138,11040,20.764838805742354,424636.3224630626,0.5495390651260793,80
139,11120,20.764838805742354,424636.3224630626,0.5495390651260793,80
140,11200,20.764838805742354,424636.3224630626,0.5495390651260793,80
141,11280,20.764838802647002,424636.3224630626,0.5495390651260793,80
142,11360,20.764838802647002,424636.3211841407,0.5495390651260793,80
143,11440,20.764838802647002,424636.3211841407,0.5495390651260793,80
144,11520,20.764838802647002,424636.3211841407,0.5482759010189477,80
145,11600,20.764838802647002,424636.3211841407,0.5493314669313971,80
146,11680,20.764838802647002,424636.3211841407,0.5493314669313971,80
147,11760,20.764838802647002,424636.3211841407,0.5493314669313971,80
148,11840,20.764838802647002,424636.3211841407,0.5493314669313971,80
149,11920,20.764838802647002,424636.3211841407,0.5493314669313971,80
150,12000,20.764838802647002,424636.3211841407,0.5493314669313971,80
