Solution_ID,pv,gas_boiler,gas_chp,heat_pump_air,heat_pump_ground,electrolyser,battery_storage,thermal_storage,hydrogen_storage,Cost,Emissions_kg,Resilience,Knee_Cost_Emissions,Knee_Cost_Resilience,Knee_Emissions_Resilience,Ideal_Distance
0,1.9999625868583553,1.999919020131208,0.115069730512382,1.9118080561130029,1.998659101151991,1.9999953281042673,1.8738271998220837,1.4932264025113713,0.10000000000019948,20.764838802647002,488627.86908169615,0.5493314669313971,NO,NO,NO,NO
1,1.9998550634247916,1.9999775718746151,1.9999290691883045,1.9999938763958824,1.9999723568680103,1.9999648103552843,1.6819042088253384,1.8021034631258392,0.12903870582178015,26.794679256860924,8492425.20201147,0.5566999183190928,NO,NO,NO,NO
2,1.9999655488392911,1.9999778086550695,0.10000000027885993,1.9997738631555484,1.998652082770045,1.9991445835461088,1.8005065361457242,1.6312375010780171,0.1000955164045415,20.784672630038674,424636.3211841407,0.5496402847144494,NO,NO,NO,NO
3,1.9999706964275688,1.999693017371045,0.3117497767926921,1.9999268279346272,1.9991068453143657,1.9996921809233241,1.0872728314384665,1.8474380402515036,1.9673601909258733,408.71148767794426,1323802.7797807017,0.550473054994764,YES,YES,NO,NO
4,1.9999755098979815,1.999598822955935,1.1244263851176735,1.999990483026258,1.9997166071593862,1.9999919526301908,1.3593023335802643,1.7699116921953209,1.0136254279601389,210.52393161488817,4774722.822872716,0.5535353182239902,NO,NO,NO,NO
5,1.9999761522334525,1.9990882999899844,1.7163110738852372,1.9999884145509612,1.999356003301804,1.9999939190141536,1.8343658003088459,1.992885080573123,0.9555961752563111,198.46822412628444,7288080.183898755,0.5556728358314768,NO,NO,NO,NO
6,1.9998604690004564,1.999683218832247,1.4832707041582187,1.9997291696950132,1.9996033467250718,1.9999356254804919,1.418737998688182,1.8213872870952759,0.4780487092704616,99.27409658104654,6298506.133775547,0.5548399611765408,NO,NO,NO,NO
7,1.9999736855742527,1.9996900461940972,0.33190184449857846,1.9999268279346272,1.999834287443271,1.9996921809233241,1.0872728314384665,1.6571432163420847,0.7811514650275655,162.230397897311,1409375.7784908863,0.5505189303162485,NO,NO,NO,NO
8,1.9999751098697283,1.9997048854717805,0.6556043687215236,1.999684372646559,1.9999846755870356,1.9997541169880304,1.8345395206723085,1.9687830271933917,1.3526549722672523,280.9631426368294,2783934.2650983096,0.551806791106218,NO,NO,NO,NO
9,1.9999369652354497,1.9997348477876726,1.5215589495636288,1.9993539486288507,1.9990950539783092,1.9999493380495084,1.8375807017559311,1.8603341455153588,0.8450475464114777,175.50361963282336,6461091.93005765,0.5549781780811351,NO,NO,NO,NO
10,1.9999602984532523,1.9997402615930977,1.548681279129727,1.9999119257148121,1.9976892941014321,1.9999767969957434,1.970877873229031,1.589560914729214,0.14302175369842796,29.698236608137883,6576263.192225399,0.5550676111772932,NO,NO,NO,NO
11,1.9999347014545177,1.9999936247189019,0.2739349979338006,1.9999094078600952,1.9998401636110297,1.9998651554251423,1.9788642926484954,1.791356046359953,0.5760379876343908,119.62564383666931,1163227.4944181668,0.5503316431881985,NO,NO,NO,NO
12,1.9999758422199958,1.9997026468905936,0.3814252512985777,1.9999897687136625,1.9993592894542442,1.9999889176170849,1.797592040396361,1.8210023301668956,0.378257029415905,78.54838318113644,1619670.150665033,0.5507016619025783,NO,NO,NO,NO
13,1.9999504821426022,1.9996992755723466,0.9806620111077091,1.9999896215636255,1.9977890082372074,1.9999883192660264,1.569423763403125,1.6564829714947613,1.1102287397414454,230.59348646209966,4164247.075605768,0.5529990016102221,NO,NO,NO,NO
14,1.9999733050568016,1.9999245192181794,1.1694049114498606,1.9999303279282639,1.9988107305337597,1.9999888784234872,1.9196005549194728,1.8118647808092572,1.1400573474346356,236.79052121367303,4965717.981879948,0.553703365396459,NO,NO,NO,NO
15,1.9999620945491998,1.9999806602241663,0.7250412482273378,1.999927977175964,1.9986617107137445,1.999996564698475,1.8708373775429217,1.9929627770305323,1.4028556341488323,291.39451557717587,3078788.4749546335,0.5520716170009384,NO,NO,NO,NO
16,1.9999660864886317,1.9999802169482266,1.7501268112106017,1.9999267958713698,1.9989055653653973,1.9996804439411435,1.985915770837646,1.9928918147434316,1.4691755107535929,305.1753921724892,7431674.086458048,0.5557864690132978,NO,NO,NO,NO
17,1.9999303848018342,1.9999890459400331,1.2748499254879104,1.999672892839192,1.999507751563018,1.9999111878638671,1.5624637987067425,1.844743829438372,0.7010993364853165,145.60222298118407,5413475.809114604,0.5540862488752054,NO,NO,NO,NO
18,1.999864884353268,1.999736268976418,0.15078054831921162,1.9993545910857942,1.9989118653603934,1.999899123172717,1.991361663340082,1.9786696742010177,0.8217039890520776,170.6544291786538,640268.971658522,0.5498665696883553,NO,NO,NO,NO
19,1.9998550634247916,1.9999767685524645,1.7941990843362932,1.9998314543203477,1.997908681222399,1.9992056308671156,1.6030528494522553,1.7304762778472924,0.8273931498537135,171.8362605485782,7618820.965199331,0.5559441759143335,NO,NO,NO,NO
20,1.9999675851709013,1.9997401266284827,1.3230419339354635,1.9998591762872444,1.9998636231701377,1.9998921226769348,1.8691023346261844,1.5536424440871575,0.2995125137966929,62.19557635663246,5618116.580320385,0.5542539694825073,NO,NO,NO,NO
21,1.9999617372282312,1.9998728849650262,1.3428153125945308,1.99982447104479,1.9993606895170617,1.9996949767176042,1.6833025879120271,1.8716229487402525,0.2666959961479302,55.38059825622373,5702081.52779791,0.5543346911367099,NO,NO,NO,NO
22,1.9999493927374032,1.9999744846417848,1.6510242862342697,1.9999283832017194,1.9998494670974574,1.9999938966782649,1.679637325823061,1.992885080573123,1.0535609126386154,218.8206180897205,7010848.77137147,0.5554463095135314,NO,NO,NO,NO
23,1.9999655753104701,1.9999778086550695,1.3923816698447244,1.9999402184225417,1.9988640867725265,1.9996862748898896,1.8023768453755846,1.4930647550672012,1.7217788804164575,357.6694706448767,5912558.283183186,0.5545427135084785,NO,NO,NO,NO
24,1.9998618767028804,1.9999935010005205,1.3037913026359473,1.9996953450791468,1.9999502865131655,1.9814613647233057,1.6584952073982975,1.5532140566463803,1.296296521589539,269.2535719148225,5536371.407993351,0.5541608589306088,NO,NO,NO,NO
25,1.9999365301655,1.9999800805372256,0.7548646549413187,1.9998925926602187,1.9988576678414176,1.999940271190926,1.8179506392397429,1.944041640692472,1.8650533323888463,387.446946181805,3205429.491723514,0.5521374514335983,NO,NO,NO,NO
26,1.9998588005343618,1.9999621205948046,1.8432701078543632,1.9999617990837626,1.9999690091088296,1.9991284177870494,1.067308270625125,1.6404073715515004,0.10099377461446285,20.971194499359946,7827194.353652799,0.5561148867134282,NO,NO,NO,NO
27,1.999961205907761,1.999101474825223,1.6101810908335117,1.9999992193405436,1.9976892941014321,1.9999767969957434,1.539368873187359,1.589560914729214,0.14302175369842796,29.698236608137883,6837413.729451282,0.5553191828042023,NO,NO,NO,NO
28,1.9998646016468626,1.9999891722138377,0.49292355964605433,1.9999437398800628,1.999991858800903,1.9999073272628347,1.0710907478382978,1.747026487453841,1.243664171000274,258.31722727823535,2093132.4640940102,0.5511518361330036,NO,NO,NO,NO
29,1.9999468849064526,1.9996073367170513,1.915830543959812,1.9999384607851631,1.9999384851329214,1.9999992775488338,1.564238353742074,1.5370845426070596,1.7988647834848541,373.69061973313296,8135312.31930693,0.5563768101596154,NO,NO,NO,NO
30,1.9999623154501487,1.9999677558533449,0.9082427363723999,1.9999324841585715,1.9999939064783883,1.9999849554286746,1.6821600582312006,1.829827673500587,0.20222625237965064,41.99222047810785,3856728.532399062,0.5527201734848233,NO,NO,NO,YES
