Solution_ID,pv,gas_boiler,gas_chp,heat_pump_air,heat_pump_ground,electrolyser,battery_storage,thermal_storage,hydrogen_storage,Cost,Emissions_kg,Resilience,Knee_Cost_Emissions,Knee_Cost_Resilience,Knee_Emissions_Resilience,Ideal_Distance
0,1.5058167546559627,1.2368899276979812,2.127126685877236,2.248926639171102,2.6618431507562534,2.8585441275997656,1.5007780688356998,1.7687379081416066,0.21511369471536504,44.66801194997468,9032552.480647054,0.5574898256221796,NO,NO,NO,NO
1,1.5333659108831585,1.1886123736928345,0.20909877546085895,2.009268610655308,0.4428502217356358,1.5940599620626243,2.362361112195059,2.9148844715536635,0.33694996458510884,69.9717044807341,887909.3452820547,0.5288238215295155,NO,NO,NO,NO
2,2.922774139977142,2.4789547563212895,0.20352693100544406,0.9696657007481941,0.33688654745520963,1.2608278036623402,1.7572670879033838,2.4110578448751467,0.9601949158711935,199.45319091149318,864249.2700304568,0.6065331796895643,NO,NO,NO,NO
3,2.930041193952562,2.7873936495658223,2.2616358832237657,0.8902717889279961,2.824921034924657,1.3306376500684485,1.496497822410446,1.7550427982381072,0.21864497778368303,45.40320007817626,9603727.386320895,0.5942614229601917,NO,NO,YES,NO
4,1.4572905828683522,2.465449981412242,0.20597926511254505,0.9696657007481941,0.33688654745520963,1.2608278036623402,1.7572670879033838,2.647571780634739,0.9869012704571882,205.00316081356902,874662.7713369554,0.6115201495952974,NO,NO,NO,NO
5,2.907229184381013,2.7296330152469155,0.28051987319539606,0.8897563062289802,0.37291890062765165,1.3270980118587723,1.4965310105810292,1.7778091791719164,0.37513023441836196,77.90293740945495,1191189.2664055962,0.6183432714837788,NO,NO,NO,NO
6,1.3017767031178404,2.4632846189664335,0.3435312437224791,0.30498266499707505,0.33441870713863253,1.548923951508418,1.4978300069033852,1.777220151411675,0.253236221220531,52.58630494843027,1458758.4313933663,0.6219517695018537,NO,NO,NO,YES
7,1.277779738851502,2.463042076998013,0.25424866729509565,0.9090868229136735,2.824921034924657,1.3306376500684485,1.496497822410446,1.7534371811809901,0.21864497778368303,45.40320007817626,1079632.1844509377,0.5876177280432622,NO,NO,NO,NO
8,2.943501064697961,1.180769423759315,0.2000302213179637,0.7357965762280799,0.30462691661157626,2.810339621931108,1.7381759940727601,2.6990350832648957,0.38042869555003367,78.99777709358703,849400.9706924566,0.515615948462224,NO,NO,NO,NO
9,1.3017767031178404,2.4632846189664335,0.2035538238357518,0.30498266499707505,0.33441870713863253,1.5497688562248437,1.2782692158444386,1.8116875839947768,1.0159503048583802,211.0230287465308,864363.4667554194,0.625181345690437,NO,NO,NO,NO
10,2.9211644082758426,1.2183044580590479,0.2444629097759301,2.248926639171102,2.6618431507562534,1.2324695184946177,1.451246884490621,1.775801358043376,0.21511369471536504,44.6700546282936,1038078.3038374298,0.4830063108147997,NO,YES,NO,NO
11,2.922774139977142,2.4297372880854704,0.20352693100544406,0.9703271415520347,0.33688654745520963,1.2608278036623402,1.762778803172479,2.794870154006775,0.393882314159636,81.79868608760786,864249.2700304568,0.6045218881911267,NO,NO,NO,NO
12,2.9982072209812713,2.4871144250771278,2.2340672217075412,0.30498266499707505,0.22636733388337937,1.55212743855106,1.4974466817650354,2.3839167774851857,0.22073412041674476,45.83661483863908,9486660.836585145,0.5913339776180899,NO,NO,NO,NO
13,1.3017767031178404,2.548899280818494,0.2035538238357518,0.30498266499707505,0.3347796643129278,1.548923951508418,1.4987041253305986,2.8417889807907786,1.0159503048583802,211.0230636571771,864363.4667554194,0.6262492343982382,YES,NO,NO,NO
