n_gen,n_eval,best_cost,best_emissions,best_resilience,n_pareto
1,80,5.63748152036754,784955.6773215261,0.42755993475698345,13
2,160,5.63748152036754,384660.64321717736,0.4244290138315971,24
3,240,0.21671917894433038,368385.687525295,0.41704792350346,24
4,320,0.21671917894433038,353848.33287484146,0.434053173330851,23
5,400,0.21671917894433038,297327.51699058904,0.3540827988289538,21
6,480,0.21671917894433038,7542.991514274164,0.33814211803880584,22
7,560,0.20170750688875452,1480.5277284148947,0.3532204754676694,19
8,640,0.09912808083707472,1480.5277284148947,0.38477278672679865,24
9,720,0.020096464903487793,1480.5277284148947,0.46862590408292737,17
10,800,0.020096464903487793,1480.5277284148947,0.48689882817307173,26
11,880,0.019621638824349724,523.5821021020297,0.487505078706134,39
12,960,0.0020357413436739905,494.6523936843895,0.42452283709712757,32
13,1040,0.0020357413436739905,252.71711391090676,0.42452323204023973,41
14,1120,0.0020357413436739905,252.71711391090676,0.42452323204023973,39
15,1200,0.0018332050406597456,244.09923981832628,0.42452323204023973,36
16,1280,0.0018332050406597456,223.59902780117713,0.4264042130629902,40
17,1360,0.0018332050406597456,223.59902780117713,0.4263264973838506,52
18,1440,0.0018332050406597456,196.71347127033562,0.4997516898048162,41
19,1520,0.0006034354000731659,196.71347127033562,0.4997516898048162,49
20,1600,0.0006034354000731659,62.915564677060985,0.4864392259043149,46
21,1680,0.0006034354000731659,16.242544482801097,0.4976091401348507,54
22,1760,0.0006034354000731659,11.13693806344492,0.5308258409675073,52
23,1840,0.0004956730921945251,11.13693806344492,0.5255785177274731,43
24,1920,0.000220947607199207,11.13693806344492,0.5255785177274731,50
25,2000,0.00012872186180365607,11.13693806344492,0.5255785177274731,54
26,2080,0.00012872186180365607,11.13693806344492,0.5215516512335578,59
27,2160,0.00010247914338903747,11.13693806344492,0.5287625484063321,63
28,2240,8.693921046866573e-05,11.13693806344492,0.528952293797967,76
29,2320,8.693921046866573e-05,11.13693806344492,0.6002389681152451,80
30,2400,2.427768501710024e-06,11.13693806344492,0.6002389681152451,80
31,2480,2.427768501710024e-06,11.13693806344492,0.6002389681152451,80
32,2560,1.665659755691259e-06,11.13693806344492,0.6002389681152451,80
33,2640,1.665659755691259e-06,11.13693806344492,0.5910601090973648,80
34,2720,1.665659755691259e-06,11.13693806344492,0.5936280610791909,80
35,2800,1.665659755691259e-06,2.3530427145529793,0.5936280610791909,80
36,2880,1.665659755691259e-06,2.3530427145529793,0.5936280610791909,80
37,2960,1.665659755691259e-06,2.3530427145529793,0.603338816807821,80
38,3040,1.665659755691259e-06,2.3530427145529793,0.603338816807821,80
39,3120,1.665659755691259e-06,2.3530427145529793,0.603338816807821,80
40,3200,1.665659755691259e-06,2.3530427145529793,0.596056211331774,80
41,3280,1.665659755691259e-06,2.3530427145529793,0.596056211331774,80
42,3360,1.665659755691259e-06,2.3530427145529793,0.596056211331774,80
43,3440,1.665659755691259e-06,2.3530427145529793,0.6001486906332703,80
44,3520,7.522256740158378e-07,2.3530427145529793,0.6000923905221179,80
45,3600,7.522256740158378e-07,2.3530427145529793,0.6000923905221179,80
46,3680,7.522256740158378e-07,2.3530427145529793,0.6000923905221179,80
47,3760,4.4967736645124935e-07,2.3530427145529793,0.6000923905221179,80
48,3840,4.2074329679867004e-08,0.10451289493304189,0.6007947706831394,80
49,3920,4.1964248729642086e-08,0.10451289493304189,0.6007947706831394,80
50,4000,4.1964248729642086e-08,0.10451289493304189,0.6000711519837212,80
51,4080,4.1964248729642086e-08,0.10451289493304189,0.6001896621724963,80
52,4160,4.1964248729642086e-08,0.10451289493304189,0.6001896621724963,80
53,4240,4.1964248729642086e-08,0.10451289493304189,0.6001896621724963,80
54,4320,4.1964248729642086e-08,0.03567892548330837,0.6001896517234688,80
55,4400,4.1964248729642086e-08,0.03567892548330837,0.6001896517234688,80
56,4480,4.1964248729642086e-08,0.02515780204101705,0.6060957642043099,80
57,4560,4.1964248729642086e-08,0.02515780204101705,0.6071882416444261,80
