Solution_ID,pv,gas_boiler,gas_chp,heat_pump_air,heat_pump_ground,electrolyser,battery_storage,thermal_storage,hydrogen_storage,Cost,Emissions_kg,Resilience,Knee_Cost_Emissions,Knee_Cost_Resilience,Knee_Emissions_Resilience,Ideal_Distance
0,4.89218515750337,4.994950473265374,0.0668295797885255,0.0011780538566686558,0.09325251317784562,0.0005814228359244094,3.1606748264651054,3.9412339853271328,0.0606983293210313,20.530913012278972,285869.2911076946,0.6360557263173996,NO,NO,NO,NO
1,4.791895264516865,4.999187803612782,3.1556376723414557e-09,0.001881116495040908,0.6133238849802406,9.452685431898811e-05,1.6439748642675451,4.264568399114156,1.2358736617891234e-09,2.5662717367437095e-07,0.0,0.6037057025022524,NO,YES,NO,NO
2,4.931604214859879,4.999181427980916,0.0795523441819978,0.00136710114652356,0.166679945801559,3.1820916739130954e-05,1.4020429317396605,4.9974309577464355,4.843919418896573e-13,0.0,337808.14680816955,0.6352662841781898,NO,NO,NO,NO
3,4.858263971491451,4.999889296526304,5.5770917078301764e-08,6.11513343839055e-05,0.0009982527217716215,0.0027123353347144365,2.0395649659377133,0.3307467737650723,1.3932869947950737,424.58352931021375,2230.342501178433,0.6228653987613901,YES,NO,NO,NO
4,4.892018513372703,4.891922509449472,6.668148538293863e-10,0.09113492183620386,0.1664461266800429,0.12822017163908417,3.1814129324006655,4.037779815195936,3.651807411416258e-05,0.007582919223621884,0.0,0.6085115911875755,NO,NO,NO,NO
5,4.8052319325283595,4.99938132495721,0.0025571830476514533,4.4005611395866995e-06,0.0008271993158219726,0.0010843250488200553,3.161029889542722,4.824934292574399,0.46060129760250856,243.10123315822162,44642.28595648891,0.628813838905123,NO,NO,NO,NO
6,4.567770169791361,4.892849396509827,2.274666584775859e-06,0.0014137438298928717,0.2458891411111065,0.0027229750356771577,3.2377422619936556,1.0001872465335968,5.865767760668448e-07,0.00012180172200380121,9.659060477861884,0.6135065241335842,NO,NO,NO,NO
7,4.942318055423944,4.999694984009769,0.05767258892824393,0.0014965519943553275,0.15463763113773957,0.00019883216771320983,3.327887084712954,4.639364069249816,2.79709694259746e-05,10.312347431939356,247895.040627684,0.6347357156644529,NO,NO,NO,NO
8,4.399397507128033,4.999369592594462,5.419813247642951e-09,0.00018887615353912308,0.5576947708275427,9.579461180715156e-06,3.091663830850096,3.622648863529857,2.6402084872810338e-09,5.482350364366186e-07,0.023014495525663523,0.605407751055697,NO,NO,NO,NO
9,4.576496527656634,4.892849396509827,1.738309435881236e-08,0.00028059199442279277,0.15581467867716078,0.010077806887037896,3.2373967831884918,1.0001872465335968,5.924002243815125e-07,0.00012301095165909514,0.0738149321873884,0.6164784150568887,NO,NO,NO,NO
