n_gen,n_eval,best_cost,best_emissions,best_resilience,n_pareto
30,2400,2.027674151107117e-08,1.947710653971611,0.5944534779078937,67
31,2480,3.0204842431327433e-09,0.7746956520769129,0.5944534779078937,75
32,2560,3.0204842431327433e-09,0.7746956520769129,0.5944534779078937,80
33,2640,1.651864523023446e-09,0.1870759747476786,0.602266582439001,80
34,2720,1.651864523023446e-09,0.1870759747476786,0.6152530805408071,80
35,2800,1.651864523023446e-09,0.1870759747476786,0.6152530805408071,80
36,2880,1.651864523023446e-09,0.1870759747476786,0.6152530805408071,80
37,2960,9.69435085190977e-10,0.1870759747476786,0.6152530805408071,80
38,3040,9.69435085190977e-10,0.1870759747476786,0.6145786059256843,80
39,3120,3.5947576873029193e-10,0.1870759747476786,0.6145786059256843,80
40,3200,3.5947576873029193e-10,0.1870759747476786,0.6087064820473334,80
41,3280,3.5947576873029193e-10,0.1870759747476786,0.6087064820473334,80
42,3360,3.5947576873029193e-10,0.1870759747476786,0.6144799659276197,80
43,3440,3.5947576873029193e-10,0.1870759747476786,0.6144799659276197,80
44,3520,6.223383077464844e-13,0.1870759747476786,0.6152530805408071,80
45,3600,6.223383077464844e-13,0.1870759747476786,0.6152530805408071,80
46,3680,6.223383077464844e-13,0.1870759747476786,0.6144819607531569,80
47,3760,6.223383077464844e-13,0.1870759747476786,0.6149049643656299,80
48,3840,6.223383077464844e-13,0.1870759747476786,0.6149049643656299,80
49,3920,6.223383077464844e-13,0.1870759747476786,0.6149049643656299,80
50,4000,6.060467449297697e-13,0.16938455883035655,0.6135871860470915,80
51,4080,6.060467449297697e-13,0.16938455883035655,0.6135871860470915,80
52,4160,6.060467449297697e-13,0.16938455883035655,0.6135871860470915,80
53,4240,6.060467449297697e-13,0.16938455883035655,0.6135871860470915,80
54,4320,6.060467449297697e-13,0.16938455883035655,0.6174113217764264,80
55,4400,5.968082963469111e-13,0.16938455883035655,0.5910679199797412,80
56,4480,5.968082963469111e-13,0.16938455883035655,0.5912847281976938,80
57,4560,5.968082963469111e-13,0.16938455883035655,0.5912847281976938,80
58,4640,5.968082963469111e-13,0.1081953095921827,0.5912847281976938,80
59,4720,5.968082963469111e-13,0.1081953095921827,0.5912847281976938,80
60,4800,5.968082963469111e-13,0.1081953095921827,0.5912847281976938,80
61,4880,5.968082963469111e-13,0.1081953095921827,0.5915690551959765,80
62,4960,5.968082963469111e-13,0.1081953095921827,0.5990016423741669,80
63,5040,5.968082963469111e-13,0.1081953095921827,0.6153914562065084,80
64,5120,5.968082963469111e-13,0.1081953095921827,0.6153914562065084,80
